"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Central Michigan CMU","Purdue PUR","PUR 97, CMU 62",FALSE,"/mens-college-basketball/game/_/gameId/401166131",20191228,"PUR","CMU","PUR","CMU",1,100,54.4,37.9,43.8,13.6,81.8,78.9,37,31,14,13,23,18,24,10,11,6,4,4,15,22,19,15,0,0,0,0,FALSE,FALSE,"14,804"
"Milligan MLG","Mercer MER","MER 104, MLG 53",FALSE,"/mens-college-basketball/game/_/gameId/401176074",20191228,"MER","MLG","MER","MLG",1,48,51.9,40,53.8,21.1,66.7,41.7,43,23,15,5,28,18,21,14,17,9,5,2,15,27,13,11,0,0,0,0,FALSE,FALSE,"1,528"
"Milwaukee MILW","Northern Kentucky NKU","NKU 74, MILW 64",FALSE,"/mens-college-basketball/game/_/gameId/401175134",20191228,"NKU","MILW","NKU","MILW",1,30,39.3,44.1,36,11.8,77.8,66.7,41,34,17,12,24,22,11,9,4,3,1,3,14,12,18,26,0,0,0,0,FALSE,FALSE,"2,551"
"Saint Peter's SPU","Hampton HAMP","HAMP 70, SPU 67",FALSE,"/mens-college-basketball/game/_/gameId/401171453",20191228,"HAMP","SPU","HAMP","SPU",1,35,46.8,41.8,44.4,30,66.7,75,27,38,7,15,20,23,14,11,6,5,7,2,7,17,17,25,1,0,0,0,FALSE,FALSE,"2,525"
"Wisconsin WISC","Tennessee TENN","WISC 68, TENN 48",FALSE,"/mens-college-basketball/game/_/gameId/401169910",20191228,"TENN","WISC","WISC","TENN",0,100,34.8,43.9,33.3,42.3,52.6,77.8,37,32,10,6,27,26,12,13,5,7,3,2,17,9,14,20,0,0,0,0,FALSE,FALSE,"21,678"
"Thomas (GA) TUG","UAB UAB","UAB 82, TUG 49",FALSE,"/mens-college-basketball/game/_/gameId/401176043",20191228,"UAB","TUG","UAB","TUG",1,27,46,29,41.7,23.5,60.9,90,51,32,16,10,35,22,15,4,6,6,3,2,12,12,15,20,0,2,0,0,FALSE,FALSE,"2,294"
"Bucknell BUCK","La Salle LAS","LAS 71, BUCK 59",FALSE,"/mens-college-basketball/game/_/gameId/401172842",20191228,"LAS","BUCK","LAS","BUCK",1,29,47.2,35.3,36.8,26.3,60.9,100,30,38,6,9,24,29,13,7,13,11,4,1,16,23,21,22,0,0,0,0,FALSE,FALSE,"2,558"
"Toledo TOL","Bradley BRAD","BRAD 78, TOL 66",FALSE,"/mens-college-basketball/game/_/gameId/401172625",20191228,"BRAD","TOL","BRAD","TOL",1,48,41.1,37.5,33.3,24.1,84.4,57.9,45,38,13,14,32,24,10,12,6,6,6,4,13,11,19,24,0,0,0,0,FALSE,FALSE,"5,293"
"Green Bay GB","Wright State WRST","WRST 90, GB 84",FALSE,"/mens-college-basketball/game/_/gameId/401172517",20191228,"WRST","GB","WRST","GB",1,NA,45.3,45.3,44,38.5,60,76.2,50,29,18,6,32,23,16,12,2,7,4,2,15,8,16,28,0,0,0,0,FALSE,FALSE,""
"Northeastern NE","Towson TOW","NE 61, TOW 45",FALSE,"/mens-college-basketball/game/_/gameId/401172421",20191228,"TOW","NE","NE","TOW",0,21,34,41.5,9.1,30,66.7,84.6,31,39,4,6,27,33,8,9,4,6,3,1,15,14,14,16,0,0,0,0,FALSE,FALSE,"1,102"
"Marist MRST","Columbia CLMB","CLMB 69, MRST 54",FALSE,"/mens-college-basketball/game/_/gameId/401172021",20191228,"CLMB","MRST","CLMB","MRST",1,52,52.3,36.4,46.7,36.8,72.7,70,29,28,6,11,23,17,17,11,8,9,5,4,14,15,13,20,0,0,0,0,FALSE,FALSE,"1,295"
"Charleston COFC","Drexel DREX","COFC 76, DREX 65",FALSE,"/mens-college-basketball/game/_/gameId/401171693",20191228,"DREX","COFC","COFC","DREX",0,33,39.7,53.7,33.3,55,64.7,87.5,34,28,14,6,20,22,14,16,8,9,2,4,15,15,12,16,0,0,0,0,FALSE,FALSE,"830"
"Central Arkansas CARK","Marquette MARQ","MARQ 106, CARK 54",FALSE,"/mens-college-basketball/game/_/gameId/401168412",20191228,"MARQ","CARK","MARQ","CARK",1,94,54.7,31.1,50,20,63.9,60,46,36,15,14,31,22,23,10,11,4,4,8,12,20,17,27,0,0,0,0,FALSE,FALSE,"16,242"
"Paul Quinn PQ","Stephen F. Austin SFA","SFA 94, PQ 62",FALSE,"/mens-college-basketball/game/_/gameId/401173234",20191228,"SFA","PQ","SFA","PQ",1,30,56.5,40,20,42.9,62.5,59.3,37,33,12,10,25,23,21,7,14,10,8,2,18,29,19,23,1,0,0,0,FALSE,FALSE,"2,182"
"Eastern Michigan EMU","UNLV UNLV","UNLV 64, EMU 49",FALSE,"/mens-college-basketball/game/_/gameId/401172626",20191228,"UNLV","EMU","UNLV","EMU",1,41,37.9,30.6,23.5,32,72.7,55,50,30,19,8,31,22,15,8,12,11,4,5,21,19,15,19,0,0,0,0,FALSE,FALSE,"7,463"
"Detroit Mercy DET","Oakland OAK","OAK 78, DET 69",FALSE,"/mens-college-basketball/game/_/gameId/401172492",20191228,"OAK","DET","OAK","DET",1,95,50.9,27.3,36,26.1,55,87.5,38,44,8,19,30,25,22,11,4,6,4,3,14,14,18,21,0,0,0,0,FALSE,FALSE,"3,792"
"Texas Southern TXSO","Arizona State ASU","ASU 98, TXSO 81",FALSE,"/mens-college-basketball/game/_/gameId/401170639",20191228,"ASU","TXSO","ASU","TXSO",1,62,57.1,43.3,48,40.9,66.7,83.3,32,33,10,14,22,19,19,16,13,5,1,0,16,22,19,22,0,0,0,0,FALSE,FALSE,"8,795"
"Eastern Oregon EAQ","Utah State USU","USU 129, EAQ 61",FALSE,"/mens-college-basketball/game/_/gameId/401188395",20191228,"USU","EAQ","USU","EAQ",1,81,58.2,32.4,39.1,22.2,77.8,77.8,63,24,16,3,47,21,36,13,16,5,7,2,13,22,13,24,0,0,0,0,FALSE,FALSE,"8,338"
"Our Lady of the Lake LDY","UTSA UTSA","UTSA 99, LDY 64",FALSE,"/mens-college-basketball/game/_/gameId/401176012",20191228,"UTSA","LDY","UTSA","LDY",1,41,55.6,28.7,37.5,30,50,50,58,40,15,19,43,21,13,10,6,8,12,3,16,14,20,17,0,0,0,0,FALSE,FALSE,"1,087"
"Mobile MOB","South Alabama USA","USA 76, MOB 47",FALSE,"/mens-college-basketball/game/_/gameId/401174765",20191228,"USA","MOB","USA","MOB",1,11,52.7,28.6,23.5,28.1,73.7,50,37,37,7,16,30,21,19,12,8,2,2,3,10,18,9,18,0,0,0,0,FALSE,FALSE,"1,118"
"Doane DOANE","Colorado State CSU","CSU 87, DOANE 62",FALSE,"/mens-college-basketball/game/_/gameId/401173711",20191228,"CSU","DOANE","CSU","DOANE",1,41,54.2,45.3,30,29.2,66.7,77.8,32,27,10,7,22,20,26,6,11,5,2,0,10,18,6,17,0,0,0,0,FALSE,FALSE,"3,337"
"Fairfield FAIR","Wagner WAG","FAIR 66, WAG 54",FALSE,"/mens-college-basketball/game/_/gameId/401171959",20191228,"WAG","FAIR","FAIR","WAG",0,57,38.1,46.7,28.6,44.4,0,71.4,30,38,12,9,18,29,14,10,2,4,2,3,13,15,25,15,0,0,0,0,FALSE,FALSE,"1,203"
"Hofstra HOF","James Madison JMU","HOF 82, JMU 76",FALSE,"/mens-college-basketball/game/_/gameId/401171873",20191228,"JMU","HOF","HOF","JMU",0,31,47.7,44.6,29.2,25,31.8,78.1,38,39,12,8,26,31,13,10,6,3,0,2,9,9,23,19,0,0,0,0,FALSE,FALSE,"1,987"
"Longwood LONG","George Washington GW","GW 78, LONG 65",FALSE,"/mens-college-basketball/game/_/gameId/401170201",20191228,"GW","LONG","GW","LONG",1,46,48.4,36.5,45.5,29.6,80,68.8,39,38,8,14,31,24,16,10,7,10,8,1,13,15,11,12,1,0,0,0,FALSE,FALSE,"1,996"
"Eastern Kentucky EKU","East Carolina ECU","ECU 82, EKU 74",FALSE,"/mens-college-basketball/game/_/gameId/401169995",20191228,"ECU","EKU","ECU","EKU",1,49,46.7,35.6,38.1,29.6,62.1,73.7,44,39,12,14,32,25,19,12,11,10,8,0,22,18,18,23,0,0,0,0,FALSE,FALSE,"3,481"
"Eastern Washington EWU","Weber State WEB","EWU 79, WEB 77",FALSE,"/mens-college-basketball/game/_/gameId/401166508",20191228,"WEB","EWU","EWU","WEB",0,38,50,43.8,26.3,38.5,83.3,81.3,36,34,10,12,26,22,12,16,6,8,3,2,14,14,17,18,0,0,0,0,FALSE,FALSE,"4,423"
"Florida International FIU","Minnesota MINN","MINN 89, FIU 62",FALSE,"/mens-college-basketball/game/_/gameId/401166132",20191228,"MINN","FIU","MINN","FIU",1,72,38.8,36.4,33.3,21.1,96.7,66.7,52,36,15,9,37,27,17,10,10,7,5,8,14,17,16,24,0,0,0,0,FALSE,FALSE,"10,546"
"Cleveland State CLEV","UIC UIC","UIC 71, CLEV 66",FALSE,"/mens-college-basketball/game/_/gameId/401172466",20191228,"UIC","CLEV","UIC","CLEV",1,19,57.1,49.1,44.4,11.1,53.8,57.9,36,21,10,7,26,14,15,17,8,10,6,1,18,9,18,17,0,0,0,0,FALSE,FALSE,"1,489"
"Centenary NJ CENT","Long Island University LIU","LIU 125, CENT 84",FALSE,"/mens-college-basketball/game/_/gameId/401176436",20191228,"LIU","CENT","LIU","CENT",1,13,54.7,41.2,37.7,41.4,78.6,50,49,43,13,14,36,29,39,15,12,5,4,2,11,18,12,12,1,0,0,0,FALSE,FALSE,"313"
"William Peace WILP","UNC Greensboro UNCG","UNCG 106, WILP 34",FALSE,"/mens-college-basketball/game/_/gameId/401175793",20191228,"UNCG","WILP","UNCG","WILP",1,10,56.7,25,36,13.6,80.8,75,42,22,16,6,26,16,12,3,23,7,2,1,14,34,15,20,0,0,0,0,FALSE,FALSE,"2,372"
"Antelope Valley ANTP","Utah Valley UVU","UVU 80, ANTP 65",FALSE,"/mens-college-basketball/game/_/gameId/401175537",20191228,"UVU","ANTP","UVU","ANTP",1,23,51,38.5,38.1,23.1,66.7,81.8,37,36,5,9,32,27,20,15,9,10,4,1,19,19,14,22,0,0,0,0,FALSE,FALSE,"1,949"
"Freed-Hardeman FHC","Arkansas State ARST","ARST 84, FHC 73",FALSE,"/mens-college-basketball/game/_/gameId/401174764",20191228,"ARST","FHC","ARST","FHC",1,11,47,43.3,30.8,48,60,64.3,41,38,12,6,29,32,17,18,9,4,5,2,10,16,17,24,1,0,0,0,FALSE,FALSE,"1,173"
"Carver College CARV","Jacksonville State JVST","JVST 120, CARV 56",FALSE,"/mens-college-basketball/game/_/gameId/401174166",20191228,"JVST","CARV","JVST","CARV",1,21,60,30.8,48.3,31.3,55.6,70.4,50,29,17,7,33,22,27,6,11,7,2,0,13,23,18,15,0,0,0,0,FALSE,FALSE,"726"
"CSU Fullerton CSUF","UCLA UCLA","CSUF 77, UCLA 74",FALSE,"/mens-college-basketball/game/_/gameId/401170640",20191228,"UCLA","CSUF","CSUF","UCLA",0,47,43.5,50.9,25,58.3,83.3,62.5,39,28,14,5,25,23,19,16,6,5,3,1,12,11,14,16,0,0,0,0,FALSE,FALSE,"6,418"
"Northern Colorado UNCO","Portland State PRST","PRST 69, UNCO 65",FALSE,"/mens-college-basketball/game/_/gameId/401166512",20191228,"PRST","UNCO","PRST","UNCO",1,29,50.8,44.8,55.6,21.7,36.4,53.3,32,36,9,11,23,25,14,12,7,4,7,3,12,15,17,14,0,0,0,0,FALSE,FALSE,"902"
"Carolina University CARU","Charleston Southern CHSO","CHSO 108, CARU 52",FALSE,"/mens-college-basketball/game/_/gameId/401171407",20191228,"CHSO","CARU","CHSO","CARU",1,20,59.4,36.2,51.7,12.5,61.1,34.8,45,33,9,12,36,21,29,3,14,9,5,0,12,22,21,16,0,0,0,0,FALSE,FALSE,"173"
"Midland University MID","Creighton CREI","CREI 91, MID 54",FALSE,"/mens-college-basketball/game/_/gameId/401182454",20191228,"CREI","MID","CREI","MID",1,97,52.2,32.8,34.6,20.8,52.2,62.5,45,39,6,7,39,32,23,11,9,1,3,5,2,12,9,15,0,0,0,0,FALSE,FALSE,"16,914"
"Texas Wesleyan TW","North Texas UNT","UNT 102, TW 64",FALSE,"/mens-college-basketball/game/_/gameId/401175935",20191228,"UNT","TW","UNT","TW",1,19,55.9,29.6,40.7,29.2,64.1,65.2,47,40,10,17,37,23,17,12,10,8,5,1,17,17,18,29,0,0,0,0,FALSE,FALSE,"2,035"
"CSU Northridge CSUN","Boise State BSU","BSU 103, CSUN 72",FALSE,"/mens-college-basketball/game/_/gameId/401173714",20191228,"BSU","CSUN","BSU","CSUN",1,33,57.1,40.6,47.8,27.6,66.7,66.7,43,27,10,7,33,20,19,9,5,10,3,5,15,15,19,23,0,1,0,0,FALSE,FALSE,"4,121"
"Nebraska Wesleyan NEBW","Wyoming WYO","WYO 82, NEBW 68",FALSE,"/mens-college-basketball/game/_/gameId/401173712",20191228,"WYO","NEBW","WYO","NEBW",1,24,50,46.4,41.4,27.8,63.2,68.8,35,29,8,6,27,23,17,13,6,8,3,3,13,12,19,18,0,1,0,0,FALSE,FALSE,"2,826"
"Sacramento State SAC","Montana State MTST","MTST 66, SAC 51",FALSE,"/mens-college-basketball/game/_/gameId/401166511",20191228,"MTST","SAC","MTST","SAC",1,49,42.4,34,43.8,40,90,81.8,37,34,9,8,28,26,15,9,6,5,3,5,11,14,13,14,0,0,0,0,FALSE,FALSE,"3,349"
"UNC Wilmington UNCW","Delaware DEL","DEL 82, UNCW 68",FALSE,"/mens-college-basketball/game/_/gameId/401171807",20191228,"DEL","UNCW","DEL","UNCW",1,42,52.8,46.2,52.2,38.9,93.3,68.4,28,23,6,7,22,16,18,13,6,6,5,5,11,10,12,15,0,0,0,0,FALSE,FALSE,"2,101"
"Niagara NIAG","Syracuse SYR","SYR 71, NIAG 57",FALSE,"/mens-college-basketball/game/_/gameId/401168281",20191228,"SYR","NIAG","SYR","NIAG",1,51,44.4,32.4,36,22.2,77.8,77.8,46,33,12,14,34,19,15,16,6,13,11,5,16,9,11,17,0,0,0,0,FALSE,FALSE,"18,125"
"Belmont BEL","Western Kentucky WKU","BEL 79, WKU 62",FALSE,"/mens-college-basketball/game/_/gameId/401173952",20191228,"WKU","BEL","BEL","WKU",0,68,34.8,48.4,22.2,39.3,66.7,66.7,35,45,11,9,24,36,8,16,6,4,2,2,10,11,11,14,0,0,0,0,FALSE,FALSE,"5,102"
"Seattle U SEA","Saint Mary's SMC","SMC 84, SEA 58",FALSE,"/mens-college-basketball/game/_/gameId/401175229",20191228,"SMC","SEA","SMC","SEA",1,100,55,38.9,33.3,27.8,78.6,84.6,36,26,8,4,28,22,18,9,6,0,0,4,7,11,16,16,0,0,0,0,FALSE,FALSE,"3,500"
"Cumberland (TN) CUMB","Murray State MUR","MUR 81, CUMB 46",FALSE,"/mens-college-basketball/game/_/gameId/401175059",20191228,"MUR","CUMB","MUR","CUMB",1,48,50,31.5,41.7,40,87.5,50,48,25,15,5,33,20,18,7,4,5,7,1,11,11,12,11,0,0,0,0,FALSE,FALSE,"4,107"
"Oral Roberts ORU","BYU BYU","BYU 79, ORU 73",FALSE,"/mens-college-basketball/game/_/gameId/401174952",20191228,"BYU","ORU","BYU","ORU",1,65,45.9,40.5,30,29.6,70,71.4,37,46,8,16,29,30,21,14,5,4,4,3,7,11,10,18,0,0,0,0,FALSE,FALSE,"12,365"
"Pepperdine PEPP","San José State SJSU","SJSU 83, PEPP 68",FALSE,"/mens-college-basketball/game/_/gameId/401173713",20191228,"SJSU","PEPP","SJSU","PEPP",1,27,42.6,36.9,38.2,32,75,80,42,43,9,11,33,32,19,18,8,2,4,4,7,13,17,19,0,0,0,0,FALSE,FALSE,"1,333"
"UC Riverside UCR","Fresno State FRES","UCR 60, FRES 57",FALSE,"/mens-college-basketball/game/_/gameId/401173710",20191228,"FRES","UCR","UCR","FRES",0,30,41.7,42.9,36.4,52.6,69.2,50,25,39,6,15,19,24,12,12,3,5,6,3,14,16,12,13,0,0,0,0,FALSE,FALSE,"4,740"
"Northern Arizona NAU","Montana MONT","MONT 79, NAU 72",FALSE,"/mens-college-basketball/game/_/gameId/401166510",20191228,"MONT","NAU","MONT","NAU",1,56,50,42.4,33.3,42.1,69.6,66.7,37,33,14,13,23,20,12,13,4,8,0,1,13,15,21,19,0,0,0,0,FALSE,FALSE,"4,017"
"Idaho IDHO","Idaho State IDST","IDST 62, IDHO 60",FALSE,"/mens-college-basketball/game/_/gameId/401166509",20191228,"IDST","IDHO","IDST","IDHO",1,NA,40.7,45.3,22.7,38.5,72.2,53.8,34,32,12,10,22,22,13,12,5,8,1,2,13,15,13,23,0,0,0,0,FALSE,FALSE,""
"Morgan State MORG","Loyola Marymount LMU","MORG 74, LMU 71",FALSE,"/mens-college-basketball/game/_/gameId/401175228",20191228,"LMU","MORG","MORG","LMU",0,16,44.7,48.1,34.6,42.1,80,77.8,31,23,6,5,25,18,11,11,3,4,1,2,12,8,21,19,0,0,0,0,FALSE,FALSE,"670"
"Ottawa University Arizona OTAZ","California Baptist CBU","CBU 92, OTAZ 75",FALSE,"/mens-college-basketball/game/_/gameId/401175160",20191228,"CBU","OTAZ","CBU","OTAZ",1,36,48,41,32.3,40.9,76.9,84.2,47,33,12,4,35,29,26,18,4,6,5,0,14,15,22,18,0,0,0,0,FALSE,FALSE,"1,833"
"Pacific PAC","UC Irvine UCI","UCI 69, PAC 56",FALSE,"/mens-college-basketball/game/_/gameId/401171661",20191228,"UCI","PAC","UCI","PAC",1,37,38.9,33.3,53.8,15.4,80,55.6,40,45,12,20,28,25,11,11,6,4,6,2,11,11,19,24,0,0,0,0,FALSE,FALSE,"1,855"
"Kansas KU","Stanford STAN","KU 72, STAN 56",FALSE,"/mens-college-basketball/game/_/gameId/401169669",20191229,"STAN","KU","KU","STAN",0,91,38,46.6,30,40.9,75,50,25,44,4,15,21,29,10,13,10,9,3,1,19,21,16,18,0,0,0,0,TRUE,FALSE,"6,582"
"Alabama State ALST","Oregon ORE","ORE 98, ALST 59",FALSE,"/mens-college-basketball/game/_/gameId/401170642",20191229,"ORE","ALST","ORE","ALST",1,55,59.1,38.2,50,35.3,53.8,68.8,35,31,14,14,21,17,28,7,13,4,6,1,11,20,15,16,0,0,0,0,FALSE,TRUE,"6,771"
"Lipscomb LIP","Auburn AUB","AUB 86, LIP 59",FALSE,"/mens-college-basketball/game/_/gameId/401169913",20191229,"AUB","LIP","AUB","LIP",1,100,51.7,38.6,37.5,23.8,70.6,66.7,43,28,16,11,27,17,21,10,6,6,9,0,13,13,16,20,0,0,0,0,FALSE,TRUE,"9,121"
"UMass Lowell UML","Michigan MICH","MICH 86, UML 60",FALSE,"/mens-college-basketball/game/_/gameId/401166133",20191229,"MICH","UML","MICH","UML",1,100,53.7,41.7,38.1,30.8,85.7,66.7,41,25,10,3,31,22,19,6,4,8,2,4,14,13,12,10,0,0,0,0,FALSE,TRUE,"12,707"
"Bryant BRY","Maryland MD","MD 84, BRY 70",FALSE,"/mens-college-basketball/game/_/gameId/401166140",20191229,"MD","BRY","MD","BRY",1,82,47.3,43.3,50,35.7,78.1,88.9,48,16,19,4,29,12,14,11,3,8,4,5,16,9,9,24,0,1,0,0,FALSE,TRUE,"14,777"
"Western Michigan WMU","Michigan State MSU","MSU 95, WMU 62",FALSE,"/mens-college-basketball/game/_/gameId/401166142",20191229,"MSU","WMU","MSU","WMU",1,100,49.2,41.9,37,26.9,80.8,50,46,24,17,8,29,16,28,19,3,4,3,0,9,12,12,19,0,0,0,0,FALSE,TRUE,"14,797"
"Navy NAVY","Virginia UVA","UVA 65, NAVY 56",FALSE,"/mens-college-basketball/game/_/gameId/401168283",20191229,"UVA","NAVY","UVA","NAVY",1,99,53.2,38.8,42.1,35,70,78.6,28,26,5,8,23,18,18,10,4,6,7,0,8,9,14,12,0,0,0,0,FALSE,TRUE,"14,399"
"Cornell COR","Penn State PSU","PSU 90, COR 59",FALSE,"/mens-college-basketball/game/_/gameId/401166139",20191229,"PSU","COR","PSU","COR",1,55,52.2,40.7,30.8,42.1,66.7,53.8,43,28,18,10,25,18,16,14,8,5,3,4,11,17,17,15,0,0,0,0,FALSE,TRUE,"8,316"
"CSU Bakersfield CSUB","Texas Tech TTU","TTU 73, CSUB 58",FALSE,"/mens-college-basketball/game/_/gameId/401169672",20191229,"TTU","CSUB","TTU","CSUB",1,93,49,40.7,52.9,40,64,66.7,29,36,6,11,23,25,16,10,7,4,6,0,9,17,10,20,0,0,0,0,FALSE,TRUE,"14,055"
"Kennesaw State KENN","Iowa IOWA","IOWA 93, KENN 51",FALSE,"/mens-college-basketball/game/_/gameId/401166134",20191229,"IOWA","KENN","IOWA","KENN",1,100,60,35.2,37.5,27.8,50,80,32,34,9,12,23,22,27,7,14,2,8,1,7,24,14,15,0,0,0,0,FALSE,TRUE,"15,056"
"Norfolk State NORF","Stony Brook STBK","STBK 81, NORF 65",FALSE,"/mens-college-basketball/game/_/gameId/401170978",20191229,"STBK","NORF","STBK","NORF",1,NA,46.2,39.7,44.4,30.4,87.5,54.5,42,30,9,8,33,22,14,12,5,9,4,1,17,10,18,20,0,0,0,0,FALSE,FALSE,""
"Alabama A&M AAMU","Notre Dame ND","ND 82, AAMU 56",FALSE,"/mens-college-basketball/game/_/gameId/401168282",20191229,"ND","AAMU","ND","AAMU",1,89,47.8,30.3,39.4,30.4,42.9,60,48,43,9,14,39,29,23,14,6,6,10,2,9,9,4,8,0,0,0,0,FALSE,FALSE,"8,181"
"Connecticut College CON","Central Connecticut CCSU","CCSU 89, CON 55",FALSE,"/mens-college-basketball/game/_/gameId/401176437",20191229,"CCSU","CON","CCSU","CON",1,31,55.7,42.3,60,33.3,60,62.5,27,31,8,8,19,23,22,10,12,6,4,3,10,26,9,16,0,0,0,0,FALSE,FALSE,"821"
"NJIT NJIT","UConn CONN","CONN 69, NJIT 47",FALSE,"/mens-college-basketball/game/_/gameId/401169985",20191229,"CONN","NJIT","CONN","NJIT",1,68,39.7,32.7,44,25,50,76.9,43,32,17,9,26,23,18,8,6,3,11,6,10,15,17,12,0,0,0,0,FALSE,FALSE,"10,507"
"Cumberland College CUMB","Chattanooga UTC","UTC 72, CUMB 42",FALSE,"/mens-college-basketball/game/_/gameId/401175354",20191229,"UTC","CUMB","UTC","CUMB",1,21,45.8,35.2,34.8,20,66.7,50,46,25,13,2,33,23,17,5,5,6,2,1,10,10,8,14,0,0,0,0,FALSE,FALSE,"2,350"
"Liberty LIB","LSU LSU","LSU 74, LIB 57",FALSE,"/mens-college-basketball/game/_/gameId/401169914",20191229,"LSU","LIB","LSU","LIB",1,70,53.3,40.8,40,32,85.7,100,31,27,8,6,23,21,12,10,9,3,4,2,6,13,11,11,0,0,0,0,FALSE,FALSE,"9,193"
"Iona IONA","Colorado COLO","COLO 99, IONA 54",FALSE,"/mens-college-basketball/game/_/gameId/401183194",20191229,"COLO","IONA","COLO","IONA",1,61,56.7,30,60.7,21.4,66.7,80,47,24,9,3,38,21,26,8,7,11,0,3,15,15,12,19,0,0,0,0,FALSE,FALSE,"6,753"
"Mars Hill MH","East Tennessee State ETSU","ETSU 117, MH 48",FALSE,"/mens-college-basketball/game/_/gameId/401175478",20191229,"ETSU","MH","ETSU","MH",1,61,55.7,31.1,41.4,12.9,53.1,85.7,56,28,20,7,36,21,24,6,17,6,5,5,10,26,9,20,0,0,0,0,FALSE,FALSE,"3,934"
"VMI VMI","South Carolina Upstate SCUP","SCUP 91, VMI 82",FALSE,"/mens-college-basketball/game/_/gameId/401173850",20191229,"SCUP","VMI","SCUP","VMI",1,55,50,52.8,40,48.3,83.3,57.1,30,32,12,9,18,23,19,15,8,6,3,5,9,18,18,16,0,0,0,0,FALSE,FALSE,"459"
"Lafayette LAF","Sacred Heart SHU","LAF 67, SHU 66",FALSE,"/mens-college-basketball/game/_/gameId/401172843",20191229,"SHU","LAF","LAF","SHU",0,17,37.3,38.6,16,18.5,70.6,53.3,42,47,11,14,31,33,8,17,6,3,5,7,8,11,17,20,0,0,0,0,FALSE,FALSE,"357"
"Holy Cross HC","Siena SIE","SIE 74, HC 62",FALSE,"/mens-college-basketball/game/_/gameId/401172085",20191229,"SIE","HC","SIE","HC",1,39,53.7,47.3,38.9,37.5,56.3,66.7,30,30,5,6,25,24,15,11,7,2,4,0,9,13,8,19,0,0,0,0,FALSE,FALSE,"6,202"
"Kentucky Christian KYCH","Presbyterian PRE","PRE 81, KYCH 56",FALSE,"/mens-college-basketball/game/_/gameId/401171529",20191229,"PRE","KYCH","PRE","KYCH",1,8,54.7,35.1,36.8,32.1,44.4,63.6,44,28,10,6,34,22,18,9,7,0,2,3,8,9,15,9,0,0,0,0,FALSE,FALSE,"175"
"Campbell CAMP","Ohio OHIO","CAMP 63, OHIO 55",FALSE,"/mens-college-basketball/game/_/gameId/401171019",20191229,"OHIO","CAMP","CAMP","OHIO",0,25,36.5,42.3,20,27.3,65,81.3,36,35,12,8,24,27,9,11,6,8,2,3,13,12,19,20,0,0,0,0,FALSE,FALSE,"3,305"
"Hartwick HAR","Binghamton BING","BING 98, HAR 45",FALSE,"/mens-college-basketball/game/_/gameId/401170841",20191229,"BING","HAR","BING","HAR",1,39,51.7,23.3,46.7,16.1,75.9,46.2,52,40,7,15,45,25,21,7,12,5,7,1,16,13,16,23,0,0,0,0,FALSE,FALSE,"2,002"
"Texas A&M-CC AMCC","Nebraska NEB","NEB 73, AMCC 52",FALSE,"/mens-college-basketball/game/_/gameId/401166138",20191229,"NEB","AMCC","NEB","AMCC",1,100,34.8,31.7,28,31.8,71.4,38.5,45,43,12,12,33,31,13,9,15,7,4,7,12,21,15,20,0,0,0,0,FALSE,FALSE,"14,968"
"North Carolina A&T NCAT","Illinois ILL","ILL 95, NCAT 64",FALSE,"/mens-college-basketball/game/_/gameId/401166137",20191229,"ILL","NCAT","ILL","NCAT",1,88,52.9,46.2,42.3,43.8,63.2,64.3,39,28,14,6,25,22,22,11,7,5,5,7,9,18,17,20,0,0,0,0,FALSE,FALSE,"13,676"
"SE Louisiana SELA","Oklahoma State OKST","OKST 82, SELA 31",FALSE,"/mens-college-basketball/game/_/gameId/401169670",20191229,"OKST","SELA","OKST","SELA",1,57,45,22.4,29.6,5,80,40,51,34,13,11,38,23,16,5,8,4,3,0,11,18,11,19,0,0,0,0,FALSE,FALSE,"7,722"
"Sam Houston SHSU","Rice RICE","SHSU 75, RICE 61",FALSE,"/mens-college-basketball/game/_/gameId/401175979",20191229,"RICE","SHSU","SHSU","RICE",0,31,33.9,50.8,22.6,35.3,70,90,34,40,12,8,22,32,13,16,8,8,2,0,14,13,9,19,0,0,0,0,FALSE,FALSE,"1,763"
"Mount St. Joseph MSJ","UT Martin UTM","UTM 92, MSJ 72",FALSE,"/mens-college-basketball/game/_/gameId/401175061",20191229,"UTM","MSJ","UTM","MSJ",1,20,56.9,47,42.9,33.3,75,33.3,43,26,17,12,26,14,17,17,5,4,5,1,11,9,8,14,0,0,0,0,FALSE,FALSE,"841"
"Lindenwood LBI","SIU Edwardsville SIUE","SIUE 96, LBI 48",FALSE,"/mens-college-basketball/game/_/gameId/401175060",20191229,"SIUE","LBI","SIUE","LBI",1,11,61.2,29.3,39.1,24,71.4,80,41,26,9,9,32,17,27,12,14,8,5,0,19,25,13,12,0,0,0,0,FALSE,FALSE,"447"
