"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Utah UTAH","UCLA UCLA","UTAH 93, UCLA 92",FALSE,"/mens-college-basketball/game/_/gameId/401087160",20190209,"UCLA","UTAH","UTAH","UCLA",0,53,58.5,47.8,44.4,38.9,73.3,81.3,28,34,3,11,25,23,20,23,5,4,2,1,12,13,15,21,0,0,0,0,FALSE,FALSE,"7,268"
"Jacksonville JAX","Lipscomb LIP","LIP 86, JAX 77",FALSE,"/mens-college-basketball/game/_/gameId/401086698",20190209,"LIP","JAX","LIP","JAX",1,NA,47.3,46.9,39.3,36.4,74.2,50,38,32,8,8,30,24,20,12,7,10,3,3,15,15,18,26,0,0,0,0,FALSE,FALSE,""
"Nicholls NICH","New Orleans UNO","NICH 64, UNO 63",FALSE,"/mens-college-basketball/game/_/gameId/401089432",20190209,"UNO","NICH","NICH","UNO",0,15,44.6,42.9,23.5,48,60,44.4,40,30,15,11,25,19,11,19,5,7,6,5,16,12,14,16,0,0,0,0,FALSE,FALSE,"1,334"
"North Dakota UND","South Dakota State SDST","SDST 80, UND 55",FALSE,"/mens-college-basketball/game/_/gameId/401089071",20190209,"SDST","UND","SDST","UND",1,58,50,34.5,12,33.3,89.5,46.2,43,30,7,6,36,24,16,13,9,3,0,0,10,13,14,15,0,0,0,0,FALSE,FALSE,"3,541"
"Jacksonville State JVST","Southeast Missouri State SEMO","JVST 81, SEMO 64",FALSE,"/mens-college-basketball/game/_/gameId/401090135",20190209,"SEMO","JVST","JVST","SEMO",0,20,37.1,46.9,26.1,44,50,100,37,45,14,11,23,34,11,14,5,3,3,5,9,12,13,13,0,0,0,0,FALSE,FALSE,"1,503"
"Lamar LAM","Stephen F. Austin SFA","LAM 82, SFA 67",FALSE,"/mens-college-basketball/game/_/gameId/401089149",20190209,"SFA","LAM","LAM","SFA",0,80,42.1,52.5,36.8,43.5,80,71.4,13,41,2,19,11,22,10,12,5,5,5,1,10,14,17,25,0,0,0,0,FALSE,FALSE,"5,752"
"California CAL","Oregon State ORST","ORST 79, CAL 71",FALSE,"/mens-college-basketball/game/_/gameId/401087071",20190209,"ORST","CAL","ORST","CAL",1,55,54.3,49.1,35.3,31.3,82.1,83.3,29,24,7,7,22,17,11,13,8,12,4,5,14,12,10,22,0,0,0,0,FALSE,FALSE,"5,122"
"Coppin State COPP","Savannah State SAV","SAV 71, COPP 62",FALSE,"/mens-college-basketball/game/_/gameId/401089985",20190209,"SAV","COPP","SAV","COPP",1,56,35.5,36.2,33.3,32.3,57.9,81.8,44,34,13,1,31,33,17,13,8,8,0,0,16,16,19,17,0,0,0,0,FALSE,FALSE,"2,805"
"Green Bay GB","Youngstown State YSU","YSU 96, GB 77",FALSE,"/mens-college-basketball/game/_/gameId/401089884",20190209,"YSU","GB","YSU","GB",1,34,56.1,41.4,39.1,35.3,81.3,76.7,37,29,8,8,29,21,15,13,7,5,4,1,10,8,23,15,0,0,0,0,FALSE,FALSE,"2,170"
"Northern Iowa UNI","Drake DRKE","DRKE 83, UNI 77",FALSE,"/mens-college-basketball/game/_/gameId/401089308",20190209,"DRKE","UNI","DRKE","UNI",1,79,50,50.8,33.3,39.1,94.4,66.7,34,30,9,8,25,22,14,12,10,5,3,4,12,14,11,14,0,0,0,0,FALSE,FALSE,"5,632"
"Arkansas-Pine Bluff UAPB","Alabama State ALST","UAPB 75, ALST 69",FALSE,"/mens-college-basketball/game/_/gameId/401088920",20190209,"ALST","UAPB","UAPB","ALST",0,NA,38.6,57.1,22.2,54.5,70,67.7,40,32,19,7,21,25,7,8,8,8,2,4,15,18,20,22,0,0,0,0,FALSE,FALSE,""
"Western Kentucky WKU","North Texas UNT","WKU 62, UNT 59",FALSE,"/mens-college-basketball/game/_/gameId/401088566",20190209,"UNT","WKU","WKU","UNT",0,78,34.3,43.1,21.9,16.7,85.7,88.2,38,38,14,7,24,31,9,9,8,7,2,6,12,16,17,15,0,0,0,0,FALSE,FALSE,"8,195"
"Princeton PRIN","Brown BRWN","BRWN 78, PRIN 70",FALSE,"/mens-college-basketball/game/_/gameId/401087889",20190209,"BRWN","PRIN","BRWN","PRIN",1,62,50,39.1,39.1,27.3,71.4,73.7,35,36,4,11,31,25,12,9,6,4,5,2,13,13,20,21,0,0,0,0,FALSE,FALSE,"1,724"
"Toledo TOL","Bowling Green BGSU","TOL 78, BGSU 71",FALSE,"/mens-college-basketball/game/_/gameId/401087429",20190209,"BGSU","TOL","TOL","BGSU",0,100,38.8,46.6,18.5,34.5,63.6,82.4,38,43,13,9,25,34,9,10,9,6,2,4,8,18,16,17,0,0,0,0,FALSE,FALSE,"5,000"
"George Washington GW","Richmond RICH","RICH 89, GW 63",FALSE,"/mens-college-basketball/game/_/gameId/401085670",20190209,"RICH","GW","RICH","GW",1,92,62.3,48,56.5,40,71.4,81.8,32,18,5,0,27,18,17,12,8,4,2,1,11,11,10,15,0,0,0,0,FALSE,FALSE,"6,601"
"Kansas State KSU","Baylor BAY","KSU 70, BAY 63",FALSE,"/mens-college-basketball/game/_/gameId/401083393",20190209,"BAY","KSU","KSU","BAY",0,82,44.6,40.4,25,34.6,63.6,88.2,32,33,15,16,17,17,13,17,5,5,7,2,13,11,17,14,0,0,0,0,FALSE,FALSE,"8,466"
"Texas A&M TA&M","Missouri MIZ","TA&M 68, MIZ 59",FALSE,"/mens-college-basketball/game/_/gameId/401083056",20190209,"MIZ","TA&M","TA&M","MIZ",0,74,42.1,49,29.6,33.3,75,82.4,25,34,9,9,16,25,14,6,7,7,2,2,13,16,16,11,0,0,0,0,FALSE,FALSE,"11,171"
"Jackson State JKST","Alcorn State ALCN","ALCN 66, JKST 52",FALSE,"/mens-college-basketball/game/_/gameId/401088938",20190209,"ALCN","JKST","ALCN","JKST",1,16,50,36.2,35.3,12.5,87.5,61.5,42,24,10,9,32,15,18,11,3,6,4,6,16,5,11,12,0,0,0,0,FALSE,FALSE,"1,151"
"Grambling GRAM","Southern SOU","GRAM 59, SOU 40",FALSE,"/mens-college-basketball/game/_/gameId/401088579",20190209,"SOU","GRAM","GRAM","SOU",0,51,32.7,41.7,0,22.2,44.4,68,29,41,9,12,20,29,9,7,5,4,7,3,11,13,20,13,0,0,0,0,FALSE,FALSE,"3,800"
"Tennessee State TNST","Eastern Kentucky EKU","EKU 75, TNST 65",FALSE,"/mens-college-basketball/game/_/gameId/401090120",20190209,"EKU","TNST","EKU","TNST",1,25,38.2,36.4,21.4,33.3,88.2,72.7,43,35,10,10,33,25,8,11,8,6,6,4,14,17,15,28,0,0,0,0,FALSE,FALSE,"1,640"
"Oakland OAK","Northern Kentucky NKU","NKU 79, OAK 64",FALSE,"/mens-college-basketball/game/_/gameId/401089939",20190209,"NKU","OAK","NKU","OAK",1,81,47.5,39.7,26.1,20,65.2,66.7,43,30,16,10,27,20,18,8,4,7,5,5,14,13,21,20,0,0,0,0,FALSE,FALSE,"6,792"
"Sam Houston SHSU","Abilene Christian ACU","SHSU 90, ACU 85 (2OT)",FALSE,"/mens-college-basketball/game/_/gameId/401089378",20190209,"ACU","SHSU","SHSU","ACU",0,52,55.2,52.5,38.9,27.3,70,88,26,32,6,9,20,23,11,12,6,10,1,3,20,18,23,22,0,0,0,0,FALSE,FALSE,"2,397"
"Mississippi Valley State MVSU","Alabama A&M AAMU","AAMU 78, MVSU 63",FALSE,"/mens-college-basketball/game/_/gameId/401089349",20190209,"AAMU","MVSU","AAMU","MVSU",1,16,48.3,35,52.6,44.4,70.6,68.4,32,37,4,9,28,28,11,16,4,4,1,1,12,10,19,17,0,1,0,0,FALSE,FALSE,"987"
"Western Carolina WCU","Wofford WOF","WOF 83, WCU 56",FALSE,"/mens-college-basketball/game/_/gameId/401088848",20190209,"WOF","WCU","WOF","WCU",1,100,52.6,33.3,43.5,37,65,83.3,35,24,8,6,27,18,13,11,11,4,6,0,10,18,16,16,0,1,0,0,FALSE,FALSE,"3,400"
"UNC Greensboro UNCG","Chattanooga UTC","UNCG 78, UTC 63",FALSE,"/mens-college-basketball/game/_/gameId/401088786",20190209,"UTC","UNCG","UNCG","UTC",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"3,093"
"Detroit Mercy DET","Wright State WRST","WRST 83, DET 60",FALSE,"/mens-college-basketball/game/_/gameId/401088503",20190209,"WRST","DET","WRST","DET",1,63,49.2,38.3,36.8,17.6,72.7,68.8,36,36,11,13,25,23,19,2,3,7,1,2,12,14,14,19,1,2,0,0,FALSE,FALSE,"5,045"
"Bryant BRY","St. Francis (PA) SFPA","SFPA 84, BRY 75",FALSE,"/mens-college-basketball/game/_/gameId/401088439",20190209,"SFPA","BRY","SFPA","BRY",1,42,48.1,44.8,47.6,34.8,75.9,83.3,34,32,12,12,22,20,18,11,5,2,7,3,11,13,18,21,0,1,0,0,FALSE,FALSE,"1,459"
"Pennsylvania PENN","Yale YALE","YALE 78, PENN 65",FALSE,"/mens-college-basketball/game/_/gameId/401088425",20190209,"YALE","PENN","YALE","PENN",1,78,49.2,35.1,38.9,26.5,86.7,57.1,41,39,7,14,34,25,18,14,4,8,6,0,10,7,10,12,0,0,0,0,FALSE,FALSE,"2,185"
"Old Dominion ODU","Middle Tennessee MTSU","ODU 55, MTSU 50",FALSE,"/mens-college-basketball/game/_/gameId/401088377",20190209,"MTSU","ODU","ODU","MTSU",0,38,31.7,35.8,21.4,35,75,71.4,40,39,14,11,26,28,5,8,8,3,2,5,9,11,13,11,0,0,0,0,FALSE,FALSE,"4,380"
"Cornell COR","Harvard HARV","COR 67, HARV 61",FALSE,"/mens-college-basketball/game/_/gameId/401088029",20190209,"HARV","COR","COR","HARV",0,93,51.2,40.4,37.5,37,84.6,76,29,24,4,6,25,18,7,15,8,8,2,0,24,17,23,16,0,1,0,0,FALSE,FALSE,"1,528"
"Columbia CLMB","Dartmouth DART","DART 82, CLMB 66",FALSE,"/mens-college-basketball/game/_/gameId/401087933",20190209,"DART","CLMB","DART","CLMB",1,NA,49.1,43.6,41.7,29.4,87,56.5,34,31,6,8,28,23,11,10,3,6,3,2,10,11,18,22,0,1,0,0,FALSE,FALSE,""
"Florida Gulf Coast FGCU","Liberty LIB","LIB 74, FGCU 67",FALSE,"/mens-college-basketball/game/_/gameId/401086671",20190209,"LIB","FGCU","LIB","FGCU",1,46,43.3,46.7,35.5,41.7,84.6,71.4,34,27,14,7,20,20,13,10,8,7,3,4,10,14,16,15,0,0,0,0,FALSE,FALSE,"4,400"
"UMass Lowell UML","Stony Brook STBK","STBK 76, UML 65",FALSE,"/mens-college-basketball/game/_/gameId/401086638",20190209,"STBK","UML","STBK","UML",1,91,47.3,37.5,31.3,26.1,73.1,81,37,35,7,6,30,29,13,13,7,3,4,4,13,15,22,21,1,0,0,0,FALSE,FALSE,"3,658"
"UNC Wilmington UNCW","Delaware DEL","DEL 70, UNCW 66",FALSE,"/mens-college-basketball/game/_/gameId/401083929",20190209,"DEL","UNCW","DEL","UNCW",1,45,52.9,38.7,42.9,38.1,43.8,83.3,36,34,7,11,29,23,14,15,6,5,2,1,11,9,14,20,0,0,0,0,FALSE,FALSE,"2,268"
"Washington State WSU","Arizona ARIZ","WSU 69, ARIZ 55",FALSE,"/mens-college-basketball/game/_/gameId/401087027",20190209,"ARIZ","WSU","WSU","ARIZ",0,97,31.1,45.3,26.1,40.9,55,70.6,39,39,13,6,26,33,8,16,6,3,0,4,9,12,16,22,0,0,0,0,FALSE,FALSE,"14,145"
"SIU Edwardsville SIUE","Murray State MUR","MUR 86, SIUE 55",FALSE,"/mens-college-basketball/game/_/gameId/401090158",20190209,"MUR","SIUE","MUR","SIUE",1,93,52.9,34,25,25,56.3,100,39,33,14,10,25,23,18,10,11,6,5,4,11,18,12,18,0,2,0,0,FALSE,FALSE,"8,007"
"Evansville EVAN","Southern Illinois SIU","SIU 78, EVAN 73",FALSE,"/mens-college-basketball/game/_/gameId/401089310",20190209,"SIU","EVAN","SIU","EVAN",1,55,47.3,47.3,35,39.1,76,63.2,31,35,9,12,22,23,15,14,11,8,2,4,12,17,14,23,0,0,0,0,FALSE,FALSE,"4,923"
"Indiana State INST","Bradley BRAD","BRAD 96, INST 67",FALSE,"/mens-college-basketball/game/_/gameId/401089309",20190209,"BRAD","INST","BRAD","INST",1,52,56.9,38.3,56,27.3,64,83.3,44,27,8,4,36,23,19,11,4,5,5,1,13,11,20,22,0,0,0,0,FALSE,FALSE,"5,805"
"Incarnate Word UIW","Texas A&M-CC AMCC","AMCC 70, UIW 61",FALSE,"/mens-college-basketball/game/_/gameId/401089127",20190209,"AMCC","UIW","AMCC","UIW",1,29,59,47.4,53.3,58.3,80,72,21,24,6,9,15,15,14,10,8,9,3,0,15,17,20,19,0,0,0,0,FALSE,FALSE,"2,318"
"Marshall MRSH","Rice RICE","RICE 74, MRSH 69",FALSE,"/mens-college-basketball/game/_/gameId/401088193",20190209,"RICE","MRSH","RICE","MRSH",1,51,40.7,32.3,31.8,29.5,61.3,66.7,48,41,7,9,41,32,13,15,7,10,4,6,14,12,19,22,0,2,0,0,FALSE,FALSE,"2,910"
"Charlotte CLT","UAB UAB","CLT 69, UAB 62",FALSE,"/mens-college-basketball/game/_/gameId/401087332",20190209,"UAB","CLT","CLT","UAB",0,42,38.5,38.3,33.3,36.8,68,69.2,39,34,10,9,29,25,10,14,4,6,4,5,12,9,14,21,0,0,0,0,FALSE,FALSE,"3,601"
"CSU Fullerton CSUF","UC Riverside UCR","CSUF 77, UCR 54",FALSE,"/mens-college-basketball/game/_/gameId/401087244",20190209,"UCR","CSUF","CSUF","UCR",0,34,34.4,50.9,18.2,61.5,42.9,78.9,38,34,16,5,22,29,11,18,6,5,1,7,12,12,17,14,0,0,0,0,FALSE,FALSE,"1,076"
"Tulane TULN","Wichita State WICH","WICH 77, TULN 62",FALSE,"/mens-college-basketball/game/_/gameId/401084796",20190209,"WICH","TULN","WICH","TULN",1,99,45.3,36.7,36.4,40,78.6,64.3,35,33,6,6,29,27,12,10,8,3,3,2,9,17,23,14,0,0,0,0,FALSE,FALSE,"10,435"
"Texas TEX","West Virginia WVU","TEX 75, WVU 53",FALSE,"/mens-college-basketball/game/_/gameId/401083469",20190209,"WVU","TEX","TEX","WVU",0,92,35.3,45.3,18.8,39.1,70,61.5,34,42,11,16,23,26,10,16,4,7,6,2,11,8,15,21,0,0,0,0,FALSE,FALSE,"12,815"
"DePaul DEP","Xavier XAV","DEP 74, XAV 62",FALSE,"/mens-college-basketball/game/_/gameId/401083306",20190209,"XAV","DEP","DEP","XAV",0,100,40.4,45.2,27.8,22.2,75,73.7,32,40,8,14,24,26,12,11,4,9,6,3,16,12,17,17,0,0,0,0,FALSE,FALSE,"10,242"
"Creighton CREI","Seton Hall HALL","HALL 63, CREI 58",FALSE,"/mens-college-basketball/game/_/gameId/401083236",20190209,"HALL","CREI","HALL","CREI",1,52,33.3,30.3,28,28.6,80,76.9,43,47,11,16,32,31,11,14,7,8,4,2,12,13,17,17,0,0,0,0,FALSE,FALSE,"9,681"
"Prairie View A&M PV","Texas Southern TXSO","TXSO 95, PV 90",FALSE,"/mens-college-basketball/game/_/gameId/401088546",20190209,"TXSO","PV","TXSO","PV",1,78,45.2,50.7,36.4,44,79.5,78.6,39,35,18,15,21,20,10,16,12,5,5,0,18,20,20,27,0,1,0,0,FALSE,FALSE,"6,357"
"Alabama ALA","Vanderbilt VAN","ALA 77, VAN 67",FALSE,"/mens-college-basketball/game/_/gameId/401082939",20190209,"VAN","ALA","ALA","VAN",0,74,40.4,40.7,36.4,50,60.7,81,31,42,5,11,26,31,10,11,6,4,5,5,11,13,17,19,0,0,0,0,FALSE,FALSE,"10,539"
"Florida International FIU","UTEP UTEP","UTEP 85, FIU 75",FALSE,"/mens-college-basketball/game/_/gameId/401087368",20190209,"UTEP","FIU","UTEP","FIU",1,43,50,38.5,44.4,28.6,75,70.4,46,28,13,11,33,17,12,11,5,10,3,2,25,17,24,31,0,0,0,0,FALSE,FALSE,"5,094"
"Eastern Washington EWU","Montana MONT","MONT 75, EWU 74",FALSE,"/mens-college-basketball/game/_/gameId/401086934",20190209,"MONT","EWU","MONT","EWU",1,70,47.2,46.4,43.5,45,62.5,72.2,33,31,7,6,26,25,15,15,4,4,4,2,11,9,18,20,0,0,0,0,FALSE,FALSE,"5,005"
"New Mexico State NMSU","Grand Canyon GCU","NMSU 67, GCU 64",FALSE,"/mens-college-basketball/game/_/gameId/401086199",20190209,"GCU","NMSU","NMSU","GCU",0,100,44.9,44.8,34.8,34.6,75,60,28,36,7,14,21,22,13,16,6,4,1,1,11,12,16,16,0,0,0,0,FALSE,FALSE,"7,495"
"Pacific PAC","BYU BYU","BYU 69, PAC 59",FALSE,"/mens-college-basketball/game/_/gameId/401083621",20190209,"BYU","PAC","BYU","PAC",1,60,43.4,36.4,34.8,31.3,60,82.4,34,38,11,13,23,25,13,8,5,6,5,0,9,13,17,21,0,0,0,0,FALSE,FALSE,"11,406"
"Utah State USU","San Diego State SDSU","SDSU 68, USU 63",FALSE,"/mens-college-basketball/game/_/gameId/401089684",20190209,"SDSU","USU","SDSU","USU",1,86,37.3,39.2,33.3,41.7,81,76.5,38,35,14,9,24,26,15,12,5,3,4,3,8,12,17,22,0,0,0,0,FALSE,FALSE,"10,631"
"Hawai'i HAW","UC Irvine UCI","UCI 67, HAW 56",FALSE,"/mens-college-basketball/game/_/gameId/401087262",20190209,"UCI","HAW","UCI","HAW",1,30,46.7,35.3,33.3,45,75,68.8,40,28,12,8,28,20,19,11,4,4,3,1,10,9,15,11,0,0,0,0,FALSE,FALSE,"1,483"
"Colorado COLO","USC USC","COLO 69, USC 65",FALSE,"/mens-college-basketball/game/_/gameId/401087093",20190209,"USC","COLO","COLO","USC",0,39,40.4,49.1,29.2,20,63.2,86.7,29,38,8,7,21,31,12,11,7,1,2,1,6,12,14,19,0,0,0,0,FALSE,FALSE,"3,974"
"Washington WASH","Arizona State ASU","ASU 75, WASH 63",FALSE,"/mens-college-basketball/game/_/gameId/401087050",20190209,"ASU","WASH","ASU","WASH",1,89,61.7,36.8,35.3,31.3,57.9,55,40,23,7,8,33,15,18,10,6,12,4,2,24,17,19,22,0,0,0,0,FALSE,FALSE,"12,686"
"Kansas City KC","California Baptist CBU","CBU 70, KC 60",FALSE,"/mens-college-basketball/game/_/gameId/401086201",20190209,"CBU","KC","CBU","KC",1,95,45,43.1,25,40,83.3,72.7,34,31,8,5,26,26,9,8,3,1,6,3,5,11,17,18,1,1,0,0,FALSE,FALSE,"4,813"
"UT Rio Grande Valley RGV","CSU Bakersfield CSUB","RGV 79, CSUB 74 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401086200",20190209,"CSUB","RGV","RGV","CSUB",0,80,36.1,40.4,16.7,33.3,66.7,73.7,46,39,19,14,27,25,10,11,6,10,3,2,20,15,32,30,0,0,0,0,FALSE,FALSE,"2,790"
"Long Beach State LBSU","Cal Poly CP","LBSU 76, CP 68 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401085314",20190209,"CP","LBSU","LBSU","CP",0,65,34.7,41.2,23.8,44.4,61.9,73.2,40,46,16,10,24,36,6,12,12,5,4,4,11,15,28,16,0,0,0,0,FALSE,FALSE,"1,970"
"Loyola Marymount LMU","Portland PORT","LMU 72, PORT 55",FALSE,"/mens-college-basketball/game/_/gameId/401083720",20190209,"PORT","LMU","LMU","PORT",0,40,39,47.2,25,35.7,78.3,77.3,27,30,2,7,25,23,12,18,3,10,6,5,18,10,22,19,0,0,0,0,FALSE,FALSE,"1,927"
"Santa Clara SCU","San Francisco SF","SF 78, SCU 72",FALSE,"/mens-college-basketball/game/_/gameId/401083760",20190209,"SF","SCU","SF","SCU",1,100,46.4,45.6,27.3,37.5,83.3,82.4,26,40,7,14,19,26,12,9,6,3,3,3,10,17,17,25,0,0,0,0,FALSE,FALSE,"3,005"
"UC Davis UCD","UC Santa Barbara UCSB","UCD 61, UCSB 57",FALSE,"/mens-college-basketball/game/_/gameId/401087287",20190209,"UCSB","UCD","UCD","UCSB",0,39,39.2,43.1,20,33.3,77.8,91.7,37,25,13,5,24,20,11,9,6,6,4,1,13,11,19,17,0,0,0,0,FALSE,FALSE,"2,316"
"Cincinnati CIN","Houston HOU","HOU 65, CIN 58",FALSE,"/mens-college-basketball/game/_/gameId/401084798",20190210,"HOU","CIN","HOU","CIN",1,99,49.1,33.3,33.3,38.1,60,54.5,42,36,13,19,29,17,11,6,3,9,9,2,13,4,17,13,0,1,0,0,TRUE,TRUE,"7,039"
"Northwestern NU","Iowa IOWA","IOWA 80, NU 79",FALSE,"/mens-college-basketball/game/_/gameId/401082411",20190210,"IOWA","NU","IOWA","NU",1,79,47.3,51.8,52.9,34.8,76,72.2,26,37,7,10,19,27,13,13,6,5,0,0,11,16,15,23,0,0,0,0,FALSE,TRUE,"11,888"
"Holy Cross HC","Lafayette LAF","LAF 69, HC 67",FALSE,"/mens-college-basketball/game/_/gameId/401089081",20190210,"LAF","HC","LAF","HC",1,55,40.4,49.1,48.3,37.5,81.3,41.7,33,31,10,8,23,23,18,13,9,9,4,2,17,12,10,15,0,0,0,0,FALSE,FALSE,"1,342"
"UMBC UMBC","Maine ME","UMBC 67, ME 66",FALSE,"/mens-college-basketball/game/_/gameId/401086617",20190210,"ME","UMBC","UMBC","ME",0,18,44.4,45,36.4,28.1,66.7,100,34,32,11,9,23,23,17,19,8,8,2,4,15,13,11,15,0,0,0,0,FALSE,FALSE,"1,195"
"Niagara NIAG","Iona IONA","IONA 79, NIAG 76",FALSE,"/mens-college-basketball/game/_/gameId/401085942",20190210,"IONA","NIAG","IONA","NIAG",1,70,46.7,44.8,32,53.6,75,75,34,33,8,7,26,26,14,12,6,5,4,3,10,17,14,19,0,0,0,0,FALSE,FALSE,"1,807"
"Canisius CAN","Saint Peter's SPU","CAN 64, SPU 60",FALSE,"/mens-college-basketball/game/_/gameId/401085920",20190210,"SPU","CAN","CAN","SPU",0,19,43.8,48.1,29.4,37.5,81.3,83.3,32,20,10,3,22,17,9,14,6,8,5,3,16,9,11,15,0,0,0,0,FALSE,FALSE,"595"
"Ohio State OSU","Indiana IU","OSU 55, IU 52",FALSE,"/mens-college-basketball/game/_/gameId/401082384",20190210,"IU","OSU","OSU","IU",0,99,39.6,44.2,30,43.8,57.1,33.3,29,35,8,10,21,25,11,13,8,5,1,4,10,15,12,15,0,0,0,0,FALSE,FALSE,"17,222"
"Oral Roberts ORU","South Dakota SDAK","ORU 86, SDAK 72",FALSE,"/mens-college-basketball/game/_/gameId/401089404",20190210,"SDAK","ORU","ORU","SDAK",0,31,44,56.1,50,40,79.2,93.3,24,32,8,9,16,23,13,15,5,6,4,1,12,11,17,21,0,0,0,0,FALSE,FALSE,"1,847"
"La Salle LAS","George Mason GMU","GMU 84, LAS 76",FALSE,"/mens-college-basketball/game/_/gameId/401086308",20190210,"GMU","LAS","GMU","LAS",1,62,50.9,49.1,50,40.7,87.5,81.8,36,23,10,3,26,20,10,13,7,8,2,2,13,13,10,21,1,2,0,0,FALSE,FALSE,"4,909"
"Siena SIE","Rider RID","SIE 59, RID 57",FALSE,"/mens-college-basketball/game/_/gameId/401086036",20190210,"RID","SIE","SIE","RID",0,94,33.9,36,6.3,30,66.7,65.4,44,36,15,7,29,29,7,10,4,10,3,3,13,11,21,18,0,0,0,0,FALSE,FALSE,"1,559"
"UCF UCF","SMU SMU","UCF 71, SMU 65",FALSE,"/mens-college-basketball/game/_/gameId/401084797",20190210,"SMU","UCF","UCF","SMU",0,86,39.7,52,27,43.8,50,92.3,31,32,12,5,19,27,16,16,7,5,6,4,8,13,14,12,0,0,0,0,FALSE,FALSE,"5,989"
"UConn CONN","Memphis MEM","MEM 78, CONN 71",FALSE,"/mens-college-basketball/game/_/gameId/401084631",20190210,"MEM","CONN","MEM","CONN",1,93,48.2,40.3,38.1,32,88.9,65,28,37,9,16,19,21,18,13,6,5,3,5,16,18,17,21,0,0,0,0,FALSE,FALSE,"17,162"
"Loyola Chicago LUC","Valparaiso VALP","LUC 56, VALP 51",FALSE,"/mens-college-basketball/game/_/gameId/401089312",20190210,"VALP","LUC","LUC","VALP",0,100,37.5,43.2,30.8,38.5,64.7,68.4,33,29,8,5,25,24,10,10,4,4,6,3,10,9,19,14,0,0,0,0,FALSE,FALSE,"5,148"
"Illinois State ILST","Missouri State MOST","MOST 66, ILST 65",FALSE,"/mens-college-basketball/game/_/gameId/401089311",20190210,"MOST","ILST","MOST","ILST",1,59,46.8,51,26.3,54.5,68,50,30,31,10,10,20,21,9,11,8,6,2,1,12,13,13,17,0,0,0,0,FALSE,FALSE,"6,507"
"East Carolina ECU","South Florida USF","USF 72, ECU 68 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401084799",20190210,"USF","ECU","USF","ECU",1,55,42,45.5,38.9,50,69.7,57.1,46,22,18,6,28,16,13,12,3,11,4,2,20,9,19,26,0,0,0,0,FALSE,FALSE,"5,707"
"Georgia Tech GT","Notre Dame ND","ND 69, GT 59",FALSE,"/mens-college-basketball/game/_/gameId/401082835",20190210,"ND","GT","ND","GT",1,92,32.8,40.7,22.2,30.4,84,61.5,45,39,20,12,25,27,12,13,8,7,2,7,8,14,14,17,0,0,0,0,FALSE,FALSE,"8,438"
"Stanford STAN","Oregon ORE","ORE 69, STAN 46",FALSE,"/mens-college-basketball/game/_/gameId/401087113",20190210,"ORE","STAN","ORE","STAN",1,73,44.1,27.3,41.2,16.7,58.8,59.1,41,37,10,14,31,23,11,3,9,1,8,3,9,14,21,13,0,0,0,0,FALSE,FALSE,"9,014"
"Virginia UVA","North Carolina UNC","UVA 69, UNC 61",FALSE,"/mens-college-basketball/game/_/gameId/401082774",20190211,"UNC","UVA","UVA","UNC",0,NA,35.4,53.3,30,55,85.7,55.6,41,29,18,4,23,25,17,16,2,5,3,6,8,10,14,11,0,0,0,0,TRUE,TRUE,""
"Kansas KU","TCU TCU","KU 82, TCU 77 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401083523",20190211,"TCU","KU","KU","TCU",0,100,38,41.2,30.8,30,62.5,73.9,43,49,11,12,32,37,13,13,8,5,4,5,13,15,18,22,0,0,0,0,TRUE,FALSE,"7,356"
"Norfolk State NORF","Florida A&M FAMU","NORF 66, FAMU 54",FALSE,"/mens-college-basketball/game/_/gameId/401090378",20190211,"FAMU","NORF","NORF","FAMU",0,38,34,42.6,22.7,42.9,53.6,82.4,37,34,10,6,27,28,11,12,5,3,4,2,15,13,17,21,0,0,0,0,FALSE,FALSE,"3,687"
"Lehigh LEH","Bucknell BUCK","BUCK 87, LEH 75",FALSE,"/mens-college-basketball/game/_/gameId/401088134",20190211,"BUCK","LEH","BUCK","LEH",1,70,43.1,41.7,25,27.3,80.6,79.2,43,31,12,6,31,25,15,14,4,2,3,1,10,8,21,23,0,0,0,0,FALSE,FALSE,"2,793"
"Delaware State DSU","North Carolina Central NCCU","NCCU 87, DSU 52",FALSE,"/mens-college-basketball/game/_/gameId/401090347",20190211,"NCCU","DSU","NCCU","DSU",1,38,50,31.3,38.5,14.8,65,60,44,38,12,15,32,23,25,13,9,3,3,8,9,14,14,15,0,0,0,0,FALSE,FALSE,"1,341"
