"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Manhattan MAN","Iona IONA","MAN 77, IONA 70",FALSE,"/mens-college-basketball/game/_/gameId/401285354",20210213,"IONA","MAN","MAN","IONA",0,NA,44,44.2,26.3,44.4,77.8,71.9,29,31,9,14,20,17,14,16,9,8,2,2,15,14,19,24,0,0,0,0,FALSE,FALSE,""
"Fairfield FAIR","Saint Peter's SPU","FAIR 55, SPU 50",FALSE,"/mens-college-basketball/game/_/gameId/401275566",20210213,"SPU","FAIR","FAIR","SPU",0,NA,32.7,37.3,11.8,30,100,57.9,30,38,7,12,23,26,8,8,9,4,4,5,13,17,21,12,0,0,0,0,FALSE,FALSE,""
"McNeese MCN","Northwestern State NWST","NWST 69, MCN 66",FALSE,"/mens-college-basketball/game/_/gameId/401262262",20210213,"NWST","MCN","NWST","MCN",1,18,49.1,50.9,53.3,29.4,69.2,87.5,23,33,9,13,14,20,14,21,9,7,5,1,16,20,14,17,0,0,0,0,FALSE,FALSE,"602"
"South Dakota State SDST","Oral Roberts ORU","ORU 103, SDST 86",FALSE,"/mens-college-basketball/game/_/gameId/401258969",20210213,"ORU","SDST","ORU","SDST",1,15,53.8,50,53.3,40,94.4,69.6,27,36,3,9,24,27,13,13,9,11,2,2,12,18,18,17,0,0,0,0,FALSE,FALSE,"1,594"
"Purdue Fort Wayne PFW","Youngstown State YSU","YSU 72, PFW 70",FALSE,"/mens-college-basketball/game/_/gameId/401258560",20210213,"YSU","PFW","YSU","PFW",1,NA,38.7,53.2,23.1,44.4,81.8,66.7,35,31,13,3,22,28,12,14,5,5,1,5,8,15,16,17,0,0,0,0,FALSE,FALSE,""
"Northern Kentucky NKU","Green Bay GB","NKU 71, GB 66",FALSE,"/mens-college-basketball/game/_/gameId/401258536",20210213,"GB","NKU","NKU","GB",0,NA,45.5,51.7,35.3,25,71.4,70,29,30,8,8,21,22,19,9,1,5,3,3,8,6,10,11,0,1,0,0,FALSE,FALSE,""
"Oakland OAK","Robert Morris RMU","OAK 86, RMU 81",FALSE,"/mens-college-basketball/game/_/gameId/401258494",20210213,"RMU","OAK","OAK","RMU",0,NA,50,49.1,55,47.8,66.7,67.7,31,34,12,14,19,20,19,16,7,11,4,1,16,15,23,18,0,2,0,0,FALSE,FALSE,""
"SIU Edwardsville SIUE","Jacksonville State JVST","JVST 80, SIUE 60",FALSE,"/mens-college-basketball/game/_/gameId/401258255",20210213,"JVST","SIUE","JVST","SIUE",1,15,47.6,40.4,36,37.5,73.3,71.4,40,29,15,10,25,19,21,9,5,3,3,3,9,15,11,13,0,0,0,0,FALSE,FALSE,"513"
"Eastern Kentucky EKY","Tennessee State TNST","EKY 93, TNST 73",FALSE,"/mens-college-basketball/game/_/gameId/401258254",20210213,"TNST","EKY","EKY","TNST",0,3,39.3,50,26.9,34.8,73.3,90.5,34,40,6,7,28,33,13,19,7,4,5,3,14,11,18,24,2,1,0,0,FALSE,FALSE,"255"
"Eastern Illinois EIU","Tennessee Tech TNTC","TNTC 80, EIU 67",FALSE,"/mens-college-basketball/game/_/gameId/401258253",20210213,"TNTC","EIU","TNTC","EIU",1,7,52.8,49.2,44.4,33.3,70.6,0,35,26,6,4,29,22,25,20,6,6,1,2,11,11,11,16,0,0,0,0,FALSE,FALSE,"550"
"Morehead State MORE","Belmont BEL","BEL 73, MORE 58",FALSE,"/mens-college-basketball/game/_/gameId/401258252",20210213,"BEL","MORE","BEL","MORE",1,5,47.5,33.3,31.8,36.4,66.7,61.5,41,38,8,12,33,26,15,16,7,4,7,4,9,10,17,14,0,0,0,0,FALSE,FALSE,"233"
"North Florida UNF","Liberty LIB","LIB 80, UNF 60",FALSE,"/mens-college-basketball/game/_/gameId/401257507",20210213,"LIB","UNF","LIB","UNF",1,6,54.9,41.1,47.8,29.2,72.2,70,35,26,8,8,27,18,16,8,3,2,3,0,8,6,18,18,0,0,0,0,FALSE,FALSE,"250"
"Texas A&M-CC AMCC","Abilene Christian ACU","ACU 83, AMCC 55",FALSE,"/mens-college-basketball/game/_/gameId/401257389",20210213,"ACU","AMCC","ACU","AMCC",1,9,48.2,29.4,26.9,21.4,81.5,73.3,34,39,5,13,29,26,19,7,13,6,6,2,13,23,24,22,0,1,0,0,FALSE,FALSE,"416"
"South Alabama USA","Troy TROY","USA 58, TROY 51",FALSE,"/mens-college-basketball/game/_/gameId/401257162",20210213,"TROY","USA","USA","TROY",0,20,33.3,34.5,27.3,31.8,50,78.6,43,42,11,9,32,33,11,11,7,10,3,2,16,12,17,13,0,0,0,0,FALSE,FALSE,"1,047"
"Louisiana UL","UL Monroe ULM","UL 88, ULM 72",FALSE,"/mens-college-basketball/game/_/gameId/401257159",20210213,"ULM","UL","UL","ULM",0,25,50,56.6,27.8,63.6,81.8,87.5,21,31,6,9,15,22,19,17,7,9,3,3,15,18,16,15,0,0,0,0,FALSE,FALSE,"1,750"
"North Texas UNT","Southern Miss USM","UNT 68, USM 56",FALSE,"/mens-college-basketball/game/_/gameId/401254574",20210213,"USM","UNT","UNT","USM",0,15,40,54.3,22.2,30,78.3,63.2,29,26,8,5,21,21,9,10,8,7,0,0,14,14,17,16,0,0,0,0,FALSE,FALSE,"1,200"
"Alcorn State ALCN","Mississippi Valley State MVSU","ALCN 70, MVSU 56",FALSE,"/mens-college-basketball/game/_/gameId/401253671",20210213,"MVSU","ALCN","ALCN","MVSU",0,2,50,43.6,45,28.6,53.8,69.6,26,31,2,9,24,22,14,17,3,12,2,0,22,9,17,17,2,1,0,0,FALSE,FALSE,"100"
"Alabama A&M AAMU","Alabama State ALST","ALST 72, AAMU 58",FALSE,"/mens-college-basketball/game/_/gameId/401253670",20210213,"ALST","AAMU","ALST","AAMU",1,20,44.8,35.2,47.1,35.7,57.1,65.2,34,41,9,13,25,28,15,8,5,4,5,5,9,15,17,20,0,0,0,0,FALSE,FALSE,"1,500"
"Bradley BRAD","Missouri State MOST","MOST 80, BRAD 58",FALSE,"/mens-college-basketball/game/_/gameId/401267040",20210213,"MOST","BRAD","MOST","BRAD",1,12,57.4,44.2,60.9,21.4,80,90,32,22,9,7,23,15,21,6,7,4,5,1,17,14,14,13,0,0,0,0,FALSE,FALSE,"1,372"
"Ole Miss MISS","South Carolina SC","MISS 81, SC 74",FALSE,"/mens-college-basketball/game/_/gameId/401258804",20210213,"SC","MISS","MISS","SC",0,18,40.4,50,33.3,30,75.9,77.3,31,30,11,7,20,23,12,11,14,11,3,3,19,20,25,21,0,1,0,0,FALSE,FALSE,"3,250"
"Southeast Missouri State SEMO","Austin Peay APSU","APSU 78, SEMO 63",FALSE,"/mens-college-basketball/game/_/gameId/401258251",20210213,"APSU","SEMO","APSU","SEMO",1,7,47.4,44.6,31.8,31.6,70.8,77.8,32,34,9,9,23,25,11,12,12,7,3,1,13,21,16,20,0,0,0,0,FALSE,FALSE,"494"
"Lipscomb LIP","Jacksonville JAC","LIP 71, JAC 69",FALSE,"/mens-college-basketball/game/_/gameId/401257521",20210213,"JAC","LIP","LIP","JAC",0,12,42.4,47.3,31,25,66.7,70,32,38,7,8,25,30,12,11,6,8,3,4,8,8,14,14,0,0,0,0,FALSE,FALSE,"180"
"Central Arkansas CARK","Sam Houston SHSU","SHSU 97, CARK 57",FALSE,"/mens-college-basketball/game/_/gameId/401257357",20210213,"SHSU","CARK","SHSU","CARK",1,11,53.8,35.8,41.9,26.1,87.5,56.5,38,36,7,11,31,25,23,12,10,5,5,2,8,20,22,18,0,0,0,0,FALSE,FALSE,"677"
"Arkansas State ARST","Little Rock UALR","ARST 67, UALR 65",FALSE,"/mens-college-basketball/game/_/gameId/401257161",20210213,"UALR","ARST","ARST","UALR",0,18,45.5,55.1,31.8,50,61.5,62.5,25,30,7,5,18,25,14,13,5,2,3,2,8,14,15,16,0,0,0,0,FALSE,FALSE,"1,021"
"Lamar LAM","Houston Baptist HBU","HBU 80, LAM 75",FALSE,"/mens-college-basketball/game/_/gameId/401257045",20210213,"HBU","LAM","HBU","LAM",1,NA,46.7,38.7,64.3,38.1,65.2,95,34,34,11,13,23,21,14,10,7,11,3,7,16,15,16,20,0,0,0,0,FALSE,FALSE,""
"Rice RICE","Western Kentucky WKU","WKU 89, RICE 66",FALSE,"/mens-college-basketball/game/_/gameId/401254717",20210213,"WKU","RICE","WKU","RICE",1,16,56.5,41,50,28.1,62.5,77.8,33,31,9,12,24,19,24,9,8,6,4,4,13,16,10,12,1,2,0,0,FALSE,FALSE,"1,239"
"Wagner WAG","Fairleigh Dickinson FDU","WAG 95, FDU 86",FALSE,"/mens-college-basketball/game/_/gameId/401279836",20210213,"FDU","WAG","WAG","FDU",0,NA,46.2,55.6,59.3,44.4,55.6,63,28,41,10,12,18,29,23,20,8,6,5,4,14,13,16,16,1,0,0,0,FALSE,FALSE,""
"Detroit Mercy DET","Cleveland State CLEV","CLEV 71, DET 64",FALSE,"/mens-college-basketball/game/_/gameId/401258459",20210213,"CLEV","DET","CLEV","DET",1,NA,50,38.3,38.1,25.9,68.8,78.6,35,31,7,11,28,20,14,8,2,6,6,2,13,9,16,15,0,0,0,0,FALSE,FALSE,""
"Bellarmine BELL","North Alabama UNA","BELL 87, UNA 63",FALSE,"/mens-college-basketball/game/_/gameId/401257547",20210213,"UNA","BELL","BELL","UNA",0,14,43.5,55.7,46.4,40.9,100,76.9,28,27,11,12,17,15,13,19,1,10,3,2,27,11,17,16,0,0,0,0,FALSE,FALSE,"317"
"Pacific PAC","Loyola Marymount LMU","LMU 80, PAC 76",FALSE,"/mens-college-basketball/game/_/gameId/401253764",20210213,"LMU","PAC","LMU","PAC",1,NA,55.3,52.6,52.4,32,70.8,66.7,27,24,9,8,18,16,21,22,3,4,0,2,9,7,15,22,0,0,0,0,FALSE,FALSE,""
"UC San Diego UCSD","CSU Bakersfield CSUB","CSUB 65, UCSD 50",FALSE,"/mens-college-basketball/game/_/gameId/401252762",20210213,"CSUB","UCSD","CSUB","UCSD",1,NA,38.1,41.7,34.6,37.5,100,16.7,41,26,15,4,26,22,20,12,7,2,5,3,9,14,9,6,0,0,0,0,FALSE,FALSE,""
"UCLA UCLA","Washington WASH","UCLA 64, WASH 61",FALSE,"/mens-college-basketball/game/_/gameId/401265421",20210213,"WASH","UCLA","UCLA","WASH",0,NA,36.2,47.1,47.6,50,64.3,33.3,33,36,7,5,26,31,11,13,7,2,1,3,10,14,19,17,1,0,0,0,FALSE,FALSE,""
"Providence PROV","DePaul DEP","PROV 57, DEP 47",FALSE,"/mens-college-basketball/game/_/gameId/401269645",20210213,"DEP","PROV","PROV","DEP",0,NA,30.6,35,33.3,29.2,60,66.7,43,45,13,13,30,32,7,10,4,6,4,9,13,15,16,13,0,0,0,0,FALSE,FALSE,""
"Valparaiso VALP","Northern Iowa UNI","VALP 70, UNI 57",FALSE,"/mens-college-basketball/game/_/gameId/401267038",20210213,"UNI","VALP","VALP","UNI",0,11,33.9,55.1,22.7,45.8,71.4,83.3,37,30,14,0,23,30,5,15,3,5,0,4,13,13,7,14,0,0,0,0,FALSE,FALSE,"713"
"Nicholls NICH","SE Louisiana SELA","NICH 86, SELA 84 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401261515",20210213,"SELA","NICH","NICH","SELA",0,7,43.9,52.5,36,38.1,75.8,64,38,31,10,6,28,25,11,13,5,6,2,2,16,13,22,22,0,0,0,0,FALSE,FALSE,"531"
"Denver DEN","Western Illinois WIU","WIU 82, DEN 75",FALSE,"/mens-college-basketball/game/_/gameId/401258967",20210213,"WIU","DEN","WIU","DEN",1,NA,46.2,42.6,33.3,41.7,74.3,86.7,38,33,10,8,28,25,7,16,7,7,3,1,16,14,18,26,0,1,0,0,FALSE,FALSE,""
"Omaha OMA","Kansas City KC","KC 55, OMA 47",FALSE,"/mens-college-basketball/game/_/gameId/401258966",20210213,"KC","OMA","KC","OMA",1,NA,47.6,34,37.5,23.1,64.3,66.7,33,29,3,6,30,23,12,7,5,9,0,3,16,11,16,17,0,0,0,0,FALSE,FALSE,""
"Dixie State DXST","Utah Valley UVU","DXST 93, UVU 89",FALSE,"/mens-college-basketball/game/_/gameId/401253971",20210213,"UVU","DXST","DXST","UVU",0,2,48.5,51.7,25,38.9,66.7,89.7,39,31,17,7,22,24,20,21,8,7,6,1,14,14,22,24,1,0,0,0,FALSE,FALSE,"150"
"Saint Mary's SMC","Pepperdine PEPP","PEPP 60, SMC 58",FALSE,"/mens-college-basketball/game/_/gameId/401253765",20210213,"PEPP","SMC","PEPP","SMC",1,NA,39.2,38.2,29.4,16.7,65.2,66.7,40,35,8,7,32,28,13,7,8,3,3,2,15,13,22,20,0,0,0,0,FALSE,FALSE,""
"UT Martin UTM","Murray State MUR","MUR 84, UTM 55",FALSE,"/mens-college-basketball/game/_/gameId/401258256",20210213,"MUR","UTM","MUR","UTM",1,15,54.5,34,36.4,30.4,66.7,63.2,43,27,10,7,33,20,16,3,8,5,3,3,10,14,19,20,0,0,0,0,FALSE,FALSE,"1,257"
"Florida International FIU","UTEP UTEP","UTEP 77, FIU 68",FALSE,"/mens-college-basketball/game/_/gameId/401254230",20210213,"UTEP","FIU","UTEP","FIU",1,4,40,41.4,31.3,28,82.1,56.5,33,36,6,9,27,27,10,10,8,10,2,1,17,17,17,28,0,0,0,0,FALSE,FALSE,"478"
"Utah UTAH","Stanford STAN","STAN 73, UTAH 66",FALSE,"/mens-college-basketball/game/_/gameId/401265423",20210213,"STAN","UTAH","STAN","UTAH",1,0,54.4,42.6,44.4,26.1,33.3,77.8,34,30,6,6,28,24,19,9,8,5,2,3,15,16,23,15,0,0,0,0,FALSE,FALSE,"1"
"Colorado COLO","California CAL","CAL 71, COLO 62",FALSE,"/mens-college-basketball/game/_/gameId/401265419",20210213,"CAL","COLO","CAL","COLO",1,NA,40,40,31.8,20,71.4,71.4,40,37,11,9,29,28,13,5,6,5,4,2,7,10,20,19,0,0,0,0,FALSE,FALSE,""
"UNLV UNLV","Boise State BSU","BSU 61, UNLV 59",FALSE,"/mens-college-basketball/game/_/gameId/401262644",20210213,"BSU","UNLV","BSU","UNLV",1,NA,37.5,40,38.1,36.4,64.7,70,35,36,12,11,23,25,7,11,4,7,4,3,12,13,14,20,0,0,0,0,FALSE,FALSE,""
"New Mexico State NMSU","Seattle U SEA","NMSU 65, SEA 58",FALSE,"/mens-college-basketball/game/_/gameId/401253969",20210213,"SEA","NMSU","NMSU","SEA",0,NA,34,36.8,27.6,37.5,76.2,64.7,24,45,6,19,18,26,5,12,4,1,3,2,9,15,18,21,0,0,0,0,FALSE,FALSE,""
"UC Santa Barbara UCSB","Hawai'i HAW","UCSB 81, HAW 74 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401252763",20210213,"HAW","UCSB","UCSB","HAW",0,NA,45.1,53.7,47.1,33.3,69,87,26,30,5,4,21,26,11,13,7,7,4,4,18,18,22,23,0,0,0,0,FALSE,FALSE,""
"UC Irvine UCI","UC Riverside UCR","UCI 73, UCR 67",FALSE,"/mens-college-basketball/game/_/gameId/401252761",20210213,"UCR","UCI","UCI","UCR",0,NA,39.7,43.5,36.4,43.8,75,80,30,45,7,15,23,30,14,11,5,6,3,2,10,9,15,15,0,0,0,0,FALSE,FALSE,""
"Michigan MICH","Wisconsin WISC","MICH 67, WISC 59",FALSE,"/mens-college-basketball/game/_/gameId/401263359",20210214,"WISC","MICH","MICH","WISC",0,NA,38.9,40.7,31.6,41.2,91.7,75,32,36,7,11,25,25,11,11,5,5,5,6,10,6,18,10,0,1,0,0,TRUE,TRUE,""
"Loyola Chicago LUC","Drake DRKE","DRKE 51, LUC 50 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401267041",20210214,"DRKE","LUC","DRKE","LUC",1,13,33.3,35.1,15.8,21.1,71.4,60,29,47,8,17,21,30,5,8,11,5,5,6,8,19,12,16,0,0,0,0,TRUE,FALSE,"921"
"Stony Brook STBK","Vermont UVM","UVM 61, STBK 57",FALSE,"/mens-college-basketball/game/_/gameId/401283721",20210214,"UVM","STBK","UVM","STBK",1,NA,35.6,32.1,38.5,23.8,69.2,75,40,42,12,12,28,30,12,5,4,5,4,3,12,12,18,18,1,0,0,0,FALSE,FALSE,""
"UCF UCF","Cincinnati CIN","CIN 69, UCF 68",FALSE,"/mens-college-basketball/game/_/gameId/401264347",20210214,"CIN","UCF","CIN","UCF",1,NA,48.1,40,27.3,36.7,68.4,81.8,39,29,12,10,27,19,15,16,3,7,1,2,13,8,13,15,0,0,0,0,FALSE,FALSE,""
"Elon ELON","Charleston COFC","ELON 66, COFC 55",FALSE,"/mens-college-basketball/game/_/gameId/401252867",20210214,"COFC","ELON","ELON","COFC",0,29,42.9,47.9,30.4,34.6,54.5,84.6,25,33,5,7,20,26,8,13,5,5,1,1,10,10,13,14,0,0,0,0,FALSE,FALSE,"1,467"
"Northeastern NE","Towson TOW","TOW 68, NE 57",FALSE,"/mens-college-basketball/game/_/gameId/401252866",20210214,"TOW","NE","TOW","NE",1,NA,47.9,35.7,50,25,68,78.6,38,29,7,7,31,22,10,6,4,4,1,1,10,8,16,17,0,1,0,0,FALSE,FALSE,""
"NJIT NJIT","Hartford HART","HART 75, NJIT 61",FALSE,"/mens-college-basketball/game/_/gameId/401283717",20210214,"HART","NJIT","HART","NJIT",1,NA,58.3,38.2,47.4,32,71.4,57.9,34,27,4,8,30,19,13,12,5,9,2,2,14,10,17,17,0,0,0,0,FALSE,FALSE,""
"Norfolk State NORF","Morgan State MORG","NORF 68, MORG 65",FALSE,"/mens-college-basketball/game/_/gameId/401269756",20210214,"MORG","NORF","NORF","MORG",0,NA,38.5,44.4,18.2,33.3,78.6,75,33,39,15,12,18,27,6,7,6,3,3,3,12,19,23,18,0,0,0,0,FALSE,FALSE,""
"Tulane TULN","South Florida USF","TULN 62, USF 59",FALSE,"/mens-college-basketball/game/_/gameId/401264314",20210214,"USF","TULN","TULN","USF",0,5,41.1,42.2,30,38.9,77.8,63,41,25,14,5,27,20,12,13,4,5,1,3,18,11,22,14,0,0,0,0,FALSE,FALSE,"529"
"Hofstra HOF","James Madison JMU","JMU 74, HOF 70",FALSE,"/mens-college-basketball/game/_/gameId/401252869",20210214,"JMU","HOF","JMU","HOF",1,3,38.3,41,34.8,29.6,66.7,63.2,46,37,17,12,29,25,14,13,6,5,2,6,12,11,19,23,2,2,0,0,FALSE,FALSE,"250"
"Sacramento State SAC","California Baptist CBU","SAC 70, CBU 69",FALSE,"/mens-college-basketball/game/_/gameId/401288010",20210214,"CBU","SAC","SAC","CBU",0,NA,44.2,50.9,40,46.7,65,62.5,33,31,12,9,21,22,14,15,3,7,1,2,12,9,12,18,0,0,0,0,FALSE,FALSE,""
"Marquette MARQ","Seton Hall HALL","HALL 57, MARQ 51",FALSE,"/mens-college-basketball/game/_/gameId/401269648",20210214,"HALL","MARQ","HALL","MARQ",1,NA,37,30,26.7,12,76.5,80,40,40,7,12,33,28,11,3,4,3,4,2,15,14,16,13,0,0,0,0,FALSE,FALSE,""
"Nebraska NEB","Penn State PSU","NEB 62, PSU 61",FALSE,"/mens-college-basketball/game/_/gameId/401263358",20210214,"PSU","NEB","NEB","PSU",0,2,32.3,48.2,29,36.8,83.3,33.3,39,35,13,5,26,30,13,19,7,7,3,6,12,16,9,12,0,0,0,0,FALSE,FALSE,"245"
"South Dakota SDAK","North Dakota UND","UND 85, SDAK 81",FALSE,"/mens-college-basketball/game/_/gameId/401258965",20210214,"UND","SDAK","UND","SDAK",1,21,47.3,49.2,52.4,34.6,75.9,90.9,29,40,5,9,24,31,14,15,4,4,0,3,6,10,15,24,0,0,0,0,FALSE,FALSE,"650"
"Pittsburgh PITT","Georgia Tech GT","GT 71, PITT 65",FALSE,"/mens-college-basketball/game/_/gameId/401284854",20210214,"GT","PITT","GT","PITT",1,14,46.8,51,33.3,38.9,91.3,53.3,24,29,5,8,19,21,16,14,9,8,2,1,13,18,12,19,0,0,0,0,FALSE,FALSE,"1,200"
"Indiana State INST","Evansville EVAN","INST 76, EVAN 70",FALSE,"/mens-college-basketball/game/_/gameId/401283195",20210214,"EVAN","INST","INST","EVAN",0,NA,54.3,59.6,41.2,41.7,86.7,65.2,24,24,2,4,22,20,10,9,3,7,0,2,15,13,20,16,0,2,0,0,FALSE,FALSE,""
"Bradley BRAD","Missouri State MOST","MOST 72, BRAD 57",FALSE,"/mens-college-basketball/game/_/gameId/401267044",20210214,"MOST","BRAD","MOST","BRAD",1,7,48.3,40.4,40.7,32,62.5,87.5,36,26,8,4,28,22,16,8,9,4,2,4,10,10,8,7,0,0,0,0,FALSE,FALSE,"801"
"Illinois State ILST","Southern Illinois SIU","SIU 59, ILST 49",FALSE,"/mens-college-basketball/game/_/gameId/401267043",20210214,"SIU","ILST","SIU","ILST",1,NA,42.9,39.6,37,18.2,53.8,50,31,34,6,7,25,27,15,11,6,6,1,2,14,16,11,18,0,0,0,0,FALSE,FALSE,""
"Lafayette LAF","Loyola (MD) L-MD","L-MD 88, LAF 69",FALSE,"/mens-college-basketball/game/_/gameId/401286832",20210214,"L-MD","LAF","L-MD","LAF",1,NA,53,43.1,41.2,33.3,61.1,76,39,30,11,5,28,25,22,9,8,2,3,3,7,15,21,20,1,0,0,0,FALSE,FALSE,""
"Holy Cross HC","Boston University BU","BU 86, HC 68",FALSE,"/mens-college-basketball/game/_/gameId/401286831",20210214,"BU","HC","BU","HC",1,NA,62.7,45.5,52.6,35.3,85.7,75,31,22,6,8,25,14,18,5,6,7,5,3,15,12,15,17,0,0,0,0,FALSE,FALSE,""
"Fairfield FAIR","Saint Peter's SPU","SPU 66, FAIR 49",FALSE,"/mens-college-basketball/game/_/gameId/401275565",20210214,"SPU","FAIR","SPU","FAIR",1,NA,44.4,37,45,33.3,64.3,58.8,37,28,10,5,27,23,12,8,6,2,5,4,8,11,19,16,0,0,0,0,FALSE,FALSE,""
"South Dakota State SDST","Oral Roberts ORU","SDST 95, ORU 80",FALSE,"/mens-college-basketball/game/_/gameId/401258970",20210214,"ORU","SDST","SDST","ORU",0,12,35.3,48.5,39,44.4,84.2,79.3,32,52,9,16,23,36,14,16,7,4,6,5,9,15,21,18,0,0,0,0,FALSE,FALSE,"1,320"
"St. Mary's (MD) SMMD","Richmond RICH","RICH 90, SMMD 49",FALSE,"/mens-college-basketball/game/_/gameId/401287460",20210214,"RICH","SMMD","RICH","SMMD",1,NA,55.7,39.6,48.5,26.7,50,60,36,28,8,6,28,22,16,9,14,8,1,0,12,23,6,13,0,0,0,0,FALSE,FALSE,""
"Colgate COLG","Army ARMY","COLG 92, ARMY 83",FALSE,"/mens-college-basketball/game/_/gameId/401286830",20210214,"ARMY","COLG","COLG","ARMY",0,NA,44.3,51.6,36,31.8,80,76,39,38,13,9,26,29,8,14,6,9,0,6,14,10,23,15,0,0,0,0,FALSE,FALSE,""
"Miami MIA","Notre Dame ND","ND 71, MIA 61",FALSE,"/mens-college-basketball/game/_/gameId/401260280",20210214,"ND","MIA","ND","MIA",1,1,44.4,32.4,24.1,22.7,80,57.1,45,42,10,15,35,27,16,7,2,6,7,4,10,5,12,10,0,0,0,0,FALSE,FALSE,"114"
"Valparaiso VALP","Northern Iowa UNI","UNI 74, VALP 60",FALSE,"/mens-college-basketball/game/_/gameId/401267037",20210214,"UNI","VALP","UNI","VALP",1,14,52.8,44,47.1,20,100,92.3,30,24,7,6,23,18,17,10,13,5,2,0,14,16,13,11,0,0,0,0,FALSE,FALSE,"953"
"Oregon State ORST","Arizona State ASU","ASU 75, ORST 73",FALSE,"/mens-college-basketball/game/_/gameId/401265424",20210214,"ASU","ORST","ASU","ORST",1,NA,42.6,43.9,26.7,36.8,73.5,72.7,31,40,8,13,23,27,10,15,9,3,1,6,8,15,20,26,0,1,0,0,FALSE,FALSE,""
"Minnesota MINN","Maryland MD","MD 72, MINN 59",FALSE,"/mens-college-basketball/game/_/gameId/401263357",20210214,"MD","MINN","MD","MINN",1,NA,52.9,32.2,50,28.6,72.7,72.2,37,33,7,13,30,20,16,7,1,6,3,4,11,6,16,15,0,0,0,0,FALSE,FALSE,""
"Virginia UVA","Florida State FSU","FSU 81, UVA 60",FALSE,"/mens-college-basketball/game/_/gameId/401260281",20210215,"FSU","UVA","FSU","UVA",1,26,50,46.8,54.2,39.1,76.9,58.3,31,25,7,4,24,21,17,14,9,3,2,4,5,13,12,15,0,0,0,0,TRUE,TRUE,"2,950"
"Stephen F. Austin SFA","New Orleans UNO","SFA 89, UNO 79",FALSE,"/mens-college-basketball/game/_/gameId/401286336",20210215,"UNO","SFA","SFA","UNO",0,6,50,58.1,43.8,37.5,74.1,51.9,23,37,7,18,16,19,16,18,6,8,4,6,14,15,18,22,2,1,0,0,FALSE,FALSE,"500"
"George Fox GFX","Idaho State IDST","IDST 84, GFX 59",FALSE,"/mens-college-basketball/game/_/gameId/401296713",20210215,"IDST","GFX","IDST","GFX",1,1,52.9,36.5,37.5,37.9,70,66.7,42,20,10,2,32,18,18,11,6,9,7,0,16,15,15,26,0,0,0,0,FALSE,FALSE,"30"
"Eastern Kentucky EKY","Tennessee Tech TNTC","EKY 83, TNTC 72",FALSE,"/mens-college-basketball/game/_/gameId/401281845",20210215,"TNTC","EKY","EKY","TNTC",0,3,44.1,56.4,22.2,52.2,60.9,60,36,30,12,5,24,25,19,26,14,8,4,3,17,18,13,17,0,0,0,0,FALSE,FALSE,"238"
"Murray State MUR","SIU Edwardsville SIUE","MUR 86, SIUE 57",FALSE,"/mens-college-basketball/game/_/gameId/401286183",20210215,"SIUE","MUR","MUR","SIUE",0,0,36,53.4,27.8,52.2,61.5,57.1,27,41,6,11,21,30,9,22,5,4,5,2,7,8,13,16,0,2,0,0,FALSE,FALSE,"17"
"Hampton HAMP","Longwood LONG","LONG 83, HAMP 73",FALSE,"/mens-college-basketball/game/_/gameId/401288006",20210215,"LONG","HAMP","LONG","HAMP",1,NA,47.5,44.6,50,42.3,68.4,80,35,34,8,6,27,28,17,9,7,4,4,6,9,14,14,14,0,0,0,0,FALSE,FALSE,""
"South Carolina Upstate SCUP","Presbyterian PRE","PRE 75, SCUP 65",FALSE,"/mens-college-basketball/game/_/gameId/401284422",20210215,"PRE","SCUP","PRE","SCUP",1,0,52.7,52,28.6,21.4,72.2,100,29,22,9,2,20,20,11,11,12,10,1,3,15,19,16,18,0,0,0,0,FALSE,FALSE,"3"
"East Tennessee State ETSU","Chattanooga UTC","UTC 53, ETSU 51",FALSE,"/mens-college-basketball/game/_/gameId/401282481",20210215,"UTC","ETSU","UTC","ETSU",1,9,34.8,33.3,29.6,15.4,81.3,68.4,33,37,8,13,25,24,12,6,4,6,4,2,13,11,14,17,0,0,0,0,FALSE,FALSE,"1,000"
"Washington WASH","Washington State WSU","WASH 65, WSU 63",FALSE,"/mens-college-basketball/game/_/gameId/401286624",20210215,"WSU","WASH","WASH","WSU",0,NA,40.8,41.7,28.6,35,94.4,57.1,41,27,11,8,30,19,16,15,2,8,5,3,19,6,18,16,0,0,0,0,FALSE,FALSE,""
"Northwestern NU","Illinois ILL","ILL 73, NU 66",FALSE,"/mens-college-basketball/game/_/gameId/401263360",20210216,"ILL","NU","ILL","NU",1,1,51.9,42.2,38.1,24,50,75,34,32,8,7,26,25,16,4,5,6,2,1,15,12,16,22,0,0,0,0,FALSE,TRUE,"162"
