"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Southern SOU","Grambling GRAM","GRAM 69, SOU 68",FALSE,"/mens-college-basketball/game/_/gameId/400992887",20180203,"GRAM","SOU","GRAM","SOU",1,51,39.3,40,50,33.3,64.5,70.6,32,36,9,7,23,29,11,8,4,3,2,5,12,16,26,26,0,0,0,0,FALSE,FALSE,"3,875"
"Alcorn State ALCN","Jackson State JKST","JKST 60, ALCN 57",FALSE,"/mens-college-basketball/game/_/gameId/400992873",20180203,"JKST","ALCN","JKST","ALCN",1,73,32.1,41.2,47.8,27.8,68.4,62.5,34,44,10,11,24,33,13,6,6,1,2,5,9,16,19,20,0,0,0,0,FALSE,FALSE,"5,827"
"Morgan State MORG","Norfolk State NORF","NORF 76, MORG 65",FALSE,"/mens-college-basketball/game/_/gameId/400992787",20180203,"NORF","MORG","NORF","MORG",1,58,51,29.7,55.6,30,69.6,77.8,36,41,9,20,27,21,12,8,5,5,5,0,16,14,25,22,0,0,0,0,FALSE,FALSE,"2,603"
"St. Bonaventure SBU","Duquesne DUQ","SBU 84, DUQ 81",FALSE,"/mens-college-basketball/game/_/gameId/400989852",20180203,"DUQ","SBU","SBU","DUQ",0,97,55.6,48.4,33.3,47.8,65.2,61.1,31,34,8,15,23,19,13,17,4,2,5,2,10,9,21,16,1,0,0,0,FALSE,FALSE,"3,411"
"Middle Tennessee MTSU","Charlotte CLT","MTSU 78, CLT 73",FALSE,"/mens-college-basketball/game/_/gameId/400992648",20180203,"CLT","MTSU","MTSU","CLT",0,45,53.1,50.8,33.3,46.7,66.7,100,21,37,3,13,18,24,12,15,6,8,0,1,13,15,13,18,0,1,0,0,FALSE,FALSE,"4,078"
"Louisiana Tech LT","Florida International FIU","FIU 71, LT 68",FALSE,"/mens-college-basketball/game/_/gameId/400992646",20180203,"FIU","LT","FIU","LT",1,49,39,43.9,52.9,27.3,80,92.3,30,41,7,10,23,31,13,16,9,3,2,3,6,13,14,15,0,0,0,0,FALSE,FALSE,"2,463"
"UAB UAB","Old Dominion ODU","ODU 65, UAB 60",FALSE,"/mens-college-basketball/game/_/gameId/400992645",20180203,"ODU","UAB","ODU","UAB",1,76,41.1,48,34.6,28.6,71.4,60,34,33,11,7,23,26,12,11,7,7,5,4,13,18,14,14,0,0,0,0,FALSE,FALSE,"6,481"
"Southern Miss USM","Florida Atlantic FAU","USM 77, FAU 66",FALSE,"/mens-college-basketball/game/_/gameId/400992642",20180203,"FAU","USM","USM","FAU",0,62,38,52.3,38.9,66.7,72.4,71.9,34,24,15,4,19,20,9,9,4,6,1,2,13,9,24,21,0,0,0,0,FALSE,FALSE,"1,559"
"UC Davis UCD","Long Beach State LBSU","UCD 105, LBSU 104 (2OT)",FALSE,"/mens-college-basketball/game/_/gameId/400992502",20180203,"LBSU","UCD","UCD","LBSU",0,63,44.9,53.6,42.1,35.3,70.8,71.4,48,39,17,9,31,30,15,14,6,7,4,3,14,11,26,32,0,0,0,0,FALSE,FALSE,"2,660"
"Campbell CAMP","High Point HP","HP 67, CAMP 56",FALSE,"/mens-college-basketball/game/_/gameId/400992282",20180203,"HP","CAMP","HP","CAMP",1,100,41.7,36.5,26.9,26.1,76.9,60,37,39,9,11,28,28,11,10,7,6,2,4,9,14,20,16,0,0,0,0,FALSE,FALSE,"1,750"
"Wright State WRST","Youngstown State YSU","WRST 83, YSU 57",FALSE,"/mens-college-basketball/game/_/gameId/400992191",20180203,"YSU","WRST","WRST","YSU",0,85,30.8,56.9,17.6,40.9,63.6,66.7,35,35,18,7,17,28,5,16,9,12,1,2,18,19,23,21,0,0,0,0,FALSE,FALSE,"5,371"
"Lafayette LAF","Bucknell BUCK","BUCK 74, LAF 59",FALSE,"/mens-college-basketball/game/_/gameId/400992016",20180203,"BUCK","LAF","BUCK","LAF",1,88,45.2,41.5,40,35.3,66.7,81.8,32,35,10,10,22,25,18,12,5,3,5,5,7,17,14,18,0,0,0,0,FALSE,FALSE,"3,509"
"Stetson STET","North Florida UNF","UNF 97, STET 91",FALSE,"/mens-college-basketball/game/_/gameId/400991939",20180203,"UNF","STET","UNF","STET",1,34,63.5,52.8,56.3,50,75.9,77.8,38,22,11,9,27,13,17,20,1,10,3,1,17,4,14,25,0,0,0,0,FALSE,FALSE,"2,001"
"Yale YALE","Pennsylvania PENN","PENN 59, YALE 50",FALSE,"/mens-college-basketball/game/_/gameId/400991667",20180203,"PENN","YALE","PENN","YALE",1,29,37.7,33.9,21.7,5.3,88.9,90,44,35,11,7,33,28,13,6,3,5,2,4,11,9,10,16,0,0,0,0,FALSE,FALSE,"2,518"
"Harvard HARV","Cornell COR","HARV 76, COR 73",FALSE,"/mens-college-basketball/game/_/gameId/400991634",20180203,"COR","HARV","HARV","COR",0,27,45.8,47.2,36,47.8,55.6,93.8,33,34,8,4,25,30,19,17,5,4,0,7,10,13,18,18,0,0,0,0,FALSE,FALSE,"1,188"
"Dartmouth DART","Columbia CLMB","CLMB 77, DART 74",FALSE,"/mens-college-basketball/game/_/gameId/400991620",20180203,"CLMB","DART","CLMB","DART",1,71,47.3,42.6,40,51.9,81.3,77.8,36,29,11,9,25,20,9,13,6,3,6,2,11,10,21,14,0,0,0,0,FALSE,FALSE,"1,781"
"Hartford HART","Stony Brook STBK","HART 73, STBK 64",FALSE,"/mens-college-basketball/game/_/gameId/400991524",20180203,"STBK","HART","HART","STBK",0,87,33.3,48,20,38.1,57.9,68,42,39,21,10,21,29,10,13,9,5,1,3,9,15,19,18,0,0,0,0,FALSE,FALSE,"3,494"
"Delaware DEL","Elon ELON","ELON 89, DEL 76",FALSE,"/mens-college-basketball/game/_/gameId/400991407",20180203,"ELON","DEL","ELON","DEL",1,100,54.4,43.3,52,24,87.5,70.6,34,34,7,13,27,21,23,8,2,3,2,5,8,6,19,17,1,1,0,0,FALSE,FALSE,"1,719"
"Murray State MUR","UT Martin UTM","MUR 66, UTM 53",FALSE,"/mens-college-basketball/game/_/gameId/400991015",20180203,"UTM","MUR","MUR","UTM",0,76,37.7,38.2,24.1,30,75,62.5,36,36,6,8,30,28,7,17,0,5,2,2,15,7,18,11,0,0,0,0,FALSE,FALSE,"3,247"
"Tennessee State TNST","Eastern Kentucky EKU","TNST 73, EKU 60",FALSE,"/mens-college-basketball/game/_/gameId/400991013",20180203,"EKU","TNST","TNST","EKU",0,26,41.8,50,30,45,66.7,80,25,36,5,7,20,29,11,15,4,6,1,3,8,11,16,13,0,0,0,0,FALSE,FALSE,"1,680"
"Charleston COFC","Hofstra HOF","COFC 86, HOF 85",FALSE,"/mens-college-basketball/game/_/gameId/400990584",20180203,"HOF","COFC","COFC","HOF",0,50,46.4,57.7,50,42.1,74.1,78.3,25,30,10,8,15,22,15,18,5,6,3,5,8,13,18,22,0,0,0,0,FALSE,FALSE,"2,508"
"New Hampshire UNH","Albany ALB","ALB 83, UNH 74",FALSE,"/mens-college-basketball/game/_/gameId/400990007",20180203,"ALB","UNH","ALB","UNH",1,90,52.1,48.2,47.1,24,75.8,66.7,29,29,6,8,23,21,13,19,1,3,2,2,8,8,17,23,1,0,0,0,FALSE,FALSE,"3,831"
"Abilene Christian ACU","Sam Houston SHSU","SHSU 84, ACU 77",FALSE,"/mens-college-basketball/game/_/gameId/400989063",20180203,"SHSU","ACU","SHSU","ACU",1,18,48.1,53.8,33.3,38.9,81.3,66.7,26,33,8,10,18,23,17,16,6,5,1,3,13,19,18,26,0,0,0,0,FALSE,FALSE,"1,078"
"Samford SAM","Western Carolina WCU","WCU 88, SAM 71",FALSE,"/mens-college-basketball/game/_/gameId/400988791",20180203,"WCU","SAM","WCU","SAM",1,26,50.8,38.5,36.4,25.8,82.4,76.5,51,25,14,5,37,20,21,17,8,9,3,3,19,11,15,13,0,0,0,0,FALSE,FALSE,"2,017"
"Alabama A&M AAMU","Arkansas-Pine Bluff UAPB","UAPB 80, AAMU 62",FALSE,"/mens-college-basketball/game/_/gameId/400992835",20180203,"UAPB","AAMU","UAPB","AAMU",1,100,53.4,37.5,42.1,18.2,71.4,76.2,36,31,12,14,24,17,21,8,8,3,3,1,12,14,18,10,0,0,0,0,FALSE,FALSE,"4,457"
"Nevada NEV","Colorado State CSU","NEV 76, CSU 67",FALSE,"/mens-college-basketball/game/_/gameId/400991738",20180203,"CSU","NEV","NEV","CSU",0,49,38.2,36.2,30.8,29.6,73.9,81.3,39,38,12,13,27,25,14,8,2,4,1,3,12,12,22,20,0,0,0,0,FALSE,FALSE,"3,978"
"UNLV UNLV","Boise State BSU","BSU 93, UNLV 91 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400991718",20180203,"BSU","UNLV","BSU","UNLV",1,87,46,53.3,40.6,27.3,73.3,91.3,33,31,10,5,23,26,17,14,4,3,1,4,7,9,20,24,0,0,0,0,FALSE,FALSE,"10,737"
"Georgia Southern GASO","Arkansas State ARST","ARST 91, GASO 89",FALSE,"/mens-college-basketball/game/_/gameId/400990483",20180203,"ARST","GASO","ARST","GASO",1,22,48.2,48.4,46.7,33.3,68.2,72.4,38,39,13,14,25,25,8,8,3,4,4,4,9,9,28,33,0,0,0,0,FALSE,FALSE,"2,276"
"Fordham FOR","Saint Louis SLU","SLU 73, FOR 50",FALSE,"/mens-college-basketball/game/_/gameId/400989872",20180203,"SLU","FOR","SLU","FOR",1,69,43.6,34,45.5,29.4,60.6,50,48,31,17,9,31,22,15,10,9,11,7,2,15,14,17,18,0,0,0,0,FALSE,FALSE,"7,312"
"Drake DRKE","Bradley BRAD","DRKE 78, BRAD 68",FALSE,"/mens-college-basketball/game/_/gameId/400989728",20180203,"BRAD","DRKE","DRKE","BRAD",0,70,37.3,47.1,19.2,40.9,65.5,84,37,34,13,5,24,29,13,14,6,7,4,2,9,12,21,24,0,0,0,0,FALSE,FALSE,"7,793"
"Valparaiso VALP","Southern Illinois SIU","SIU 65, VALP 59",FALSE,"/mens-college-basketball/game/_/gameId/400989726",20180203,"SIU","VALP","SIU","VALP",1,63,49,49,20,31.6,58.3,45.5,30,29,8,7,22,22,7,13,10,4,1,2,11,17,17,23,0,1,0,0,FALSE,FALSE,"5,694"
"Iowa State ISU","Baylor BAY","BAY 81, ISU 67",FALSE,"/mens-college-basketball/game/_/gameId/400989142",20180203,"BAY","ISU","BAY","ISU",1,67,50,34.3,14.3,45,76,70.6,43,35,14,18,29,17,8,13,8,2,5,8,16,14,20,22,0,1,0,0,FALSE,FALSE,"6,852"
"Oregon State ORST","California CAL","CAL 74, ORST 70",FALSE,"/mens-college-basketball/game/_/gameId/400988349",20180203,"CAL","ORST","CAL","ORST",1,72,38.5,43.1,35.7,29.4,74.4,75,33,34,15,12,18,22,10,11,6,6,9,6,10,11,22,29,0,0,0,0,FALSE,FALSE,"8,581"
"Marshall MRSH","UTEP UTEP","MRSH 74, UTEP 65",FALSE,"/mens-college-basketball/game/_/gameId/400992643",20180203,"UTEP","MRSH","MRSH","UTEP",0,51,40.7,42.4,28.6,28.6,68.8,70,37,37,7,7,30,30,9,12,5,9,2,2,17,13,19,14,0,0,0,0,FALSE,FALSE,"6,061"
"Weber State WEB","Northern Arizona NAU","WEB 87, NAU 55",FALSE,"/mens-college-basketball/game/_/gameId/400991328",20180203,"NAU","WEB","WEB","NAU",0,19,36.5,60,7.7,41.9,61.5,80,27,35,9,5,18,30,3,21,4,6,1,2,12,10,15,21,0,0,0,0,FALSE,FALSE,"622"
"Chicago State CHIC","Grand Canyon GCU","GCU 89, CHIC 55",FALSE,"/mens-college-basketball/game/_/gameId/400990679",20180203,"GCU","CHIC","GCU","CHIC",1,100,44.8,34.7,40.7,16.7,66.7,85.7,40,36,15,9,25,27,19,7,8,6,5,2,11,24,18,24,1,1,0,0,FALSE,FALSE,"7,244"
"CSU Northridge CSUN","UC Santa Barbara UCSB","UCSB 75, CSUN 51",FALSE,"/mens-college-basketball/game/_/gameId/400992475",20180203,"UCSB","CSUN","UCSB","CSUN",1,37,46.2,32.8,38.1,16.7,53.8,68.8,49,32,17,10,32,22,18,7,3,1,6,2,10,11,16,14,0,0,0,0,FALSE,FALSE,"2,229"
"UC Irvine UCI","CSU Fullerton CSUF","UCI 63, CSUF 58",FALSE,"/mens-college-basketball/game/_/gameId/400992455",20180203,"CSUF","UCI","UCI","CSUF",0,38,32.8,38.6,27.8,21.4,75,84.2,36,43,11,11,25,32,8,14,8,7,2,4,10,13,19,23,0,0,0,0,FALSE,FALSE,"1,506"
"Hawai'i HAW","Cal Poly CP","CP 78, HAW 64",FALSE,"/mens-college-basketball/game/_/gameId/400992437",20180203,"CP","HAW","CP","HAW",1,89,48.1,39.3,68.8,40,94.4,85.7,41,24,10,6,31,18,17,15,2,9,5,3,18,8,15,18,0,1,0,0,FALSE,FALSE,"2,703"
"Air Force AFA","San Diego State SDSU","SDSU 81, AFA 50",FALSE,"/mens-college-basketball/game/_/gameId/400991697",20180203,"SDSU","AFA","SDSU","AFA",1,92,51.9,32.8,42.3,22.2,82.4,44.4,41,29,12,14,29,15,15,17,5,10,10,1,14,13,14,17,1,2,0,0,FALSE,FALSE,"11,482"
"Utah Valley UVU","Seattle U SEA","SEA 55, UVU 54",FALSE,"/mens-college-basketball/game/_/gameId/400990681",20180203,"SEA","UVU","SEA","UVU",1,19,35.8,30.6,24,23.1,64.7,86.7,36,45,6,14,30,31,10,9,6,5,10,4,9,11,16,17,1,0,0,0,FALSE,FALSE,"3,242"
"Kansas City KC","CSU Bakersfield CSUB","CSUB 81, KC 58",FALSE,"/mens-college-basketball/game/_/gameId/400990680",20180203,"CSUB","KC","CSUB","KC",1,92,55.4,35.3,42.1,28.6,64.7,66.7,41,23,12,7,29,16,16,8,7,7,3,2,16,13,15,16,0,0,0,0,FALSE,FALSE,"3,209"
"Pacific PAC","Pepperdine PEPP","PAC 81, PEPP 72",FALSE,"/mens-college-basketball/game/_/gameId/400986947",20180203,"PEPP","PAC","PAC","PEPP",0,23,41.1,52.5,28,36.8,79.2,70.6,29,37,9,10,20,27,16,18,4,6,3,8,9,10,15,16,0,0,0,0,FALSE,FALSE,"723"
"Idaho IDHO","Sacramento State SAC","IDHO 81, SAC 58",FALSE,"/mens-college-basketball/game/_/gameId/400991326",20180203,"SAC","IDHO","IDHO","SAC",0,67,42.6,54.4,26.7,47.6,57.1,69.2,27,36,10,11,17,25,14,17,5,3,4,5,9,9,16,16,0,0,0,0,FALSE,FALSE,"675"
"San Francisco SF","Santa Clara SCU","SF 70, SCU 59",FALSE,"/mens-college-basketball/game/_/gameId/400987062",20180203,"SCU","SF","SF","SCU",0,61,43.8,54.9,30,43.8,73.3,77.8,21,34,6,10,15,24,15,13,6,6,5,1,10,12,15,19,0,0,0,0,FALSE,FALSE,"2,876"
"Seton Hall HALL","Villanova VILL","VILL 92, HALL 76",FALSE,"/mens-college-basketball/game/_/gameId/400988599",20180204,"VILL","HALL","VILL","HALL",1,80,50.8,50,41.4,38.9,64,50,36,31,13,10,23,21,18,15,5,1,4,4,7,10,12,20,1,1,0,0,FALSE,TRUE,"16,115"
"Illinois ILL","Ohio State OSU","OSU 75, ILL 67",FALSE,"/mens-college-basketball/game/_/gameId/400986549",20180204,"OSU","ILL","OSU","ILL",1,98,46,40.4,18.8,32.1,78.8,70.6,45,22,14,5,31,17,11,11,5,8,0,0,15,11,18,23,1,0,0,0,FALSE,TRUE,"18,743"
"Arizona State ASU","Washington State WSU","ASU 88, WSU 78",FALSE,"/mens-college-basketball/game/_/gameId/400988351",20180204,"WSU","ASU","ASU","WSU",0,24,49.1,55.7,38.7,33.3,90.9,92.3,27,30,8,8,19,22,14,13,6,10,3,2,18,12,14,14,0,1,0,0,TRUE,FALSE,"2,803"
"IUPUI IUPU","Oakland OAK","OAK 82, IUPU 74",FALSE,"/mens-college-basketball/game/_/gameId/400992147",20180204,"OAK","IUPU","OAK","IUPU",1,68,50,40.6,20,34.8,75.8,58.3,36,42,7,15,29,27,13,12,8,2,6,2,9,13,21,28,1,0,0,0,FALSE,FALSE,"2,710"
"Colgate COLG","Navy NAVY","COLG 69, NAVY 64",FALSE,"/mens-college-basketball/game/_/gameId/400992029",20180204,"NAVY","COLG","COLG","NAVY",0,18,49,40.8,38.9,34.5,69.2,76,40,22,12,5,28,17,18,9,1,7,0,7,15,5,21,17,1,0,0,0,FALSE,FALSE,"1,053"
"Iona IONA","Marist MRST","IONA 98, MRST 64",FALSE,"/mens-college-basketball/game/_/gameId/400991174",20180204,"MRST","IONA","IONA","MRST",0,36,38.5,53.7,25.9,53.6,70,64.7,35,38,11,7,24,31,10,21,1,10,1,5,16,7,14,11,0,0,0,0,FALSE,FALSE,"1,145"
"Georgia Tech GT","Boston College BC","BC 80, GT 72 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400986243",20180204,"BC","GT","BC","GT",1,55,44.3,50.9,47.8,35.7,71.4,69.2,38,31,13,6,25,25,17,11,5,9,1,6,13,13,14,21,0,0,0,0,FALSE,FALSE,"4,763"
"Tulsa TLSA","South Florida USF","TLSA 63, USF 54",FALSE,"/mens-college-basketball/game/_/gameId/400988099",20180204,"USF","TLSA","TLSA","USF",0,24,39.2,29.1,38.1,28.6,54.5,85.2,32,44,9,18,23,26,12,10,7,8,6,5,14,11,19,12,0,0,0,0,FALSE,FALSE,"2,484"
"Wisconsin WISC","Maryland MD","MD 68, WISC 63",FALSE,"/mens-college-basketball/game/_/gameId/400986548",20180204,"MD","WISC","MD","WISC",1,88,48.9,42.1,28.6,33.3,94.7,72.7,28,29,6,12,22,17,10,12,2,3,6,3,9,9,14,18,0,0,0,0,FALSE,FALSE,"15,810"
"UIC UIC","Detroit Mercy DET","UIC 78, DET 69",FALSE,"/mens-college-basketball/game/_/gameId/400992115",20180204,"DET","UIC","UIC","DET",0,13,34.8,45,14.8,43.8,79.2,81,38,41,15,12,23,29,11,11,12,7,5,3,13,14,20,21,0,0,0,0,FALSE,FALSE,"1,113"
"Canisius CAN","Saint Peter's SPU","CAN 73, SPU 58",FALSE,"/mens-college-basketball/game/_/gameId/400991176",20180204,"SPU","CAN","CAN","SPU",0,14,41.5,48.3,20,33.3,71.4,70,32,31,9,8,23,23,8,18,5,7,2,3,14,13,10,12,1,0,0,0,FALSE,FALSE,"454"
"Niagara NIAG","Monmouth MONM","NIAG 96, MONM 91",FALSE,"/mens-college-basketball/game/_/gameId/400991175",20180204,"MONM","NIAG","NIAG","MONM",0,51,42.5,44.3,48,32.1,77.3,83.3,43,42,17,15,26,27,15,13,4,5,1,7,12,7,21,19,1,0,0,0,FALSE,FALSE,"2,080"
"Rider RID","Quinnipiac QUIN","RID 74, QUIN 59",FALSE,"/mens-college-basketball/game/_/gameId/400991177",20180204,"QUIN","RID","RID","QUIN",0,45,39.2,50.9,36,47.1,76.9,66.7,28,34,7,8,21,26,14,19,10,12,1,1,20,17,12,12,1,0,0,0,FALSE,FALSE,"1,618"
"Temple TEM","Tulane TULN","TEM 83, TULN 76",FALSE,"/mens-college-basketball/game/_/gameId/400988098",20180204,"TULN","TEM","TEM","TULN",0,37,43.8,48.4,16.7,48,70.8,64.3,40,35,12,9,28,26,13,23,3,5,3,1,9,10,13,19,0,0,0,0,FALSE,FALSE,"1,508"
"West Virginia WVU","Oklahoma OU","WVU 75, OU 73",FALSE,"/mens-college-basketball/game/_/gameId/400989224",20180205,"OU","WVU","WVU","OU",0,92,44.6,42.3,37.5,36,89.5,66.7,36,38,9,15,27,23,8,14,3,9,7,5,15,11,11,17,0,0,0,0,TRUE,TRUE,"10,650"
"Hampton HAMP","North Carolina Central NCCU","HAMP 86, NCCU 70",FALSE,"/mens-college-basketball/game/_/gameId/400992816",20180205,"NCCU","HAMP","HAMP","NCCU",0,42,38.7,51.7,29.4,50,77.3,66.7,38,37,12,8,26,29,10,14,2,2,6,4,11,7,22,16,0,0,0,0,FALSE,FALSE,"1,474"
"Bucknell BUCK","Lehigh LEH","LEH 92, BUCK 89 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400992017",20180205,"LEH","BUCK","LEH","BUCK",1,20,44.6,38.2,52.4,27.3,74.2,82.4,40,45,7,13,33,32,15,12,7,7,0,3,13,15,25,23,0,0,0,0,FALSE,FALSE,"1,126"
"Siena SIE","Fairfield FAIR","FAIR 78, SIE 65",FALSE,"/mens-college-basketball/game/_/gameId/400991178",20180205,"FAIR","SIE","FAIR","SIE",1,10,45.6,48.1,36,41.7,77.3,58.8,32,32,7,7,25,25,16,11,7,3,2,3,6,14,17,17,0,0,0,0,FALSE,FALSE,"1,034"
"Indiana IU","Rutgers RUTG","IU 65, RUTG 43",FALSE,"/mens-college-basketball/game/_/gameId/400986550",20180205,"RUTG","IU","IU","RUTG",0,55,24.1,43.6,28.6,45,54.2,44.4,39,42,14,11,25,31,5,14,6,5,5,7,12,13,17,23,0,0,0,0,FALSE,FALSE,"4,360"
"Syracuse SYR","Louisville LOU","SYR 78, LOU 73",FALSE,"/mens-college-basketball/game/_/gameId/400986244",20180205,"LOU","SYR","SYR","LOU",0,77,46.2,47.2,23.8,46.2,76.9,75.9,31,32,8,9,23,23,17,9,3,4,1,0,11,8,20,19,0,0,0,0,FALSE,FALSE,"16,983"
"Howard HOW","Morgan State MORG","MORG 97, HOW 61",FALSE,"/mens-college-basketball/game/_/gameId/400992775",20180205,"MORG","HOW","MORG","HOW",1,74,49.2,38.5,45,30.4,90.3,63.6,39,30,15,12,24,18,21,10,6,2,2,5,7,14,19,25,0,1,0,0,FALSE,FALSE,"3,156"
"Delaware State DSU","North Carolina A&T NCAT","NCAT 54, DSU 51",FALSE,"/mens-college-basketball/game/_/gameId/400992745",20180205,"NCAT","DSU","NCAT","DSU",1,22,36.7,40,28.6,31.6,63.2,45.5,40,32,17,12,23,20,13,11,2,7,5,2,17,14,17,22,0,1,0,0,FALSE,FALSE,"1,094"
"Norfolk State NORF","Bethune-Cookman BCU","NORF 83, BCU 79",FALSE,"/mens-college-basketball/game/_/gameId/400992712",20180205,"BCU","NORF","NORF","BCU",0,81,37.9,42.2,22.2,40,70.7,61.8,47,45,15,15,32,30,19,12,5,8,3,3,16,14,26,28,0,0,0,0,FALSE,FALSE,"809"
"Florida A&M FAMU","Maryland-Eastern Shore UMES","UMES 62, FAMU 61",FALSE,"/mens-college-basketball/game/_/gameId/400992760",20180205,"UMES","FAMU","UMES","FAMU",1,38,38.6,42.6,25,33.3,66.7,76.9,40,31,11,5,29,26,5,12,8,8,0,5,14,16,12,17,0,0,0,0,FALSE,FALSE,"2,077"
"Coppin State COPP","South Carolina State SCST","COPP 84, SCST 60",FALSE,"/mens-college-basketball/game/_/gameId/400992730",20180205,"SCST","COPP","COPP","SCST",0,NA,40.4,52.6,30.4,46.2,53.8,80,32,35,11,9,21,26,10,16,5,4,1,1,12,11,18,15,0,0,0,0,FALSE,FALSE,""
"Alabama State ALST","Arkansas-Pine Bluff UAPB","ALST 65, UAPB 59",FALSE,"/mens-college-basketball/game/_/gameId/400992855",20180205,"UAPB","ALST","ALST","UAPB",0,76,39.2,42.6,20,17.6,64,69.6,25,48,7,18,18,30,9,8,10,5,9,5,10,18,19,19,1,1,0,0,FALSE,FALSE,"3,120"
"Alcorn State ALCN","Grambling GRAM","GRAM 81, ALCN 72",FALSE,"/mens-college-basketball/game/_/gameId/400992874",20180205,"GRAM","ALCN","GRAM","ALCN",1,15,47.5,39.7,35.3,41.7,67.9,75,45,29,8,4,37,25,10,13,2,3,8,5,14,10,15,22,0,0,0,0,FALSE,FALSE,"1,160"
"Alabama A&M AAMU","Mississippi Valley State MVSU","MVSU 77, AAMU 67",FALSE,"/mens-college-basketball/game/_/gameId/400992836",20180205,"MVSU","AAMU","MVSU","AAMU",1,24,41.7,39.7,41.7,20.7,77.3,77.8,32,48,8,19,24,29,15,12,6,1,5,1,4,14,14,18,0,0,0,0,FALSE,FALSE,"1,198"
"Southern SOU","Jackson State JKST","SOU 67, JKST 62",FALSE,"/mens-college-basketball/game/_/gameId/400992919",20180205,"JKST","SOU","SOU","JKST",0,50,41.5,45.8,31.3,50,52,70.8,30,42,10,12,20,30,8,7,7,4,2,1,11,16,23,21,0,0,0,0,FALSE,FALSE,"3,996"
"Michigan State MSU","Iowa IOWA","MSU 96, IOWA 93",FALSE,"/mens-college-basketball/game/_/gameId/400986551",20180206,"IOWA","MSU","MSU","IOWA",0,76,52.2,56.1,45,47.1,63.2,82.8,30,34,10,7,20,27,26,20,6,3,3,4,8,10,22,19,0,0,0,0,TRUE,FALSE,"11,350"
"Xavier XAV","Butler BUT","XAV 98, BUT 93 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400988600",20180206,"BUT","XAV","XAV","BUT",0,100,53.2,59.3,45.2,47.6,81.3,85.7,24,30,3,4,21,26,18,12,4,2,0,1,9,13,26,20,0,0,0,0,TRUE,FALSE,"9,100"
"UCF UCF","Cincinnati CIN","CIN 77, UCF 40",FALSE,"/mens-college-basketball/game/_/gameId/400988100",20180206,"CIN","UCF","CIN","UCF",1,100,39.4,28.3,31.3,0,75,63.6,48,31,17,6,31,25,17,6,8,2,6,1,10,16,20,20,0,0,0,0,FALSE,TRUE,"8,673"
"TCU TCU","Kansas KU","KU 71, TCU 64",FALSE,"/mens-college-basketball/game/_/gameId/400989188",20180206,"KU","TCU","KU","TCU",1,100,43.6,40.4,33.3,40,69.6,53.3,37,38,10,11,27,27,13,18,5,5,4,3,11,12,12,22,0,0,0,0,FALSE,TRUE,"16,300"
"Tennessee TENN","Kentucky UK","TENN 61, UK 59",FALSE,"/mens-college-basketball/game/_/gameId/400987360",20180206,"UK","TENN","TENN","UK",0,100,42.2,42.3,21.4,23.8,72,85.7,30,32,7,8,23,24,7,10,4,9,4,4,15,13,18,19,0,0,0,0,TRUE,TRUE,"23,332"
"Michigan MICH","Northwestern NU","NU 61, MICH 52",FALSE,"/mens-college-basketball/game/_/gameId/400986552",20180206,"NU","MICH","NU","MICH",1,40,40,38.6,34.8,22.7,76.5,68.4,32,27,7,5,25,22,12,13,4,4,2,2,6,9,16,18,0,0,0,0,TRUE,FALSE,"7,457"
"Wichita State WICH","Memphis MEM","WICH 85, MEM 65",FALSE,"/mens-college-basketball/game/_/gameId/400988101",20180206,"MEM","WICH","WICH","MEM",0,39,44.4,42.2,15.4,35.5,74.2,76.9,28,39,5,14,23,25,11,18,5,9,4,3,18,8,24,28,0,0,0,0,TRUE,FALSE,"7,257"
"Pennsylvania PENN","Princeton PRIN","PENN 82, PRIN 65",FALSE,"/mens-college-basketball/game/_/gameId/400991668",20180206,"PRIN","PENN","PENN","PRIN",0,31,40.4,53.6,28,37.5,80,76.5,31,34,9,8,22,26,9,14,7,7,1,2,13,11,20,17,0,0,0,0,FALSE,FALSE,"2,115"
"Miami (OH) M-OH","Western Michigan WMU","WMU 68, M-OH 64",FALSE,"/mens-college-basketball/game/_/gameId/400990254",20180206,"WMU","M-OH","WMU","M-OH",1,35,43.6,46,42.9,34.8,68.8,76.9,29,32,8,6,21,26,13,12,6,7,4,3,11,16,9,18,1,0,0,0,FALSE,FALSE,"1,878"
"Eastern Michigan EMU","Kent State KENT","EMU 71, KENT 67",FALSE,"/mens-college-basketball/game/_/gameId/400990253",20180206,"KENT","EMU","EMU","KENT",0,38,42.1,48.3,37.5,25,71.4,69.2,37,31,15,11,22,20,14,17,6,11,3,6,19,13,18,15,0,0,0,0,FALSE,FALSE,"2,373"
